ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key
62063,C10H16N2O,secondary,O=C(C1CC1)N1CC2CNCC2C1,9,base,pKAH1,11.17,chembl,OEWOQZPDLZUIGU-UHFFFAOYSA-N
43662,C10H25N3,secondary,CNCCCCNCCCCNC,6,base,pKAH1,11.1,chembl,KTMMHCZMWYHHLU-UHFFFAOYSA-N
62048,C12H23N3,secondary,CC(C)(C)NCCCCCc1c[nH]cn1,4,base,pKAH1,10.8,chembl,AFJWXHZYSMRBOR-UHFFFAOYSA-N
10326,C6H12N2,secondary,C1NCC2CNCC12,1,base,pKAH1,11.37,chembl,QFCMBRXRVQRSSF-UHFFFAOYSA-N
13764,C11H17N,secondary,C=C1CC23CCCC2(CNC3)C1,9,base,pKAH1,11.24,chembl,GGEMOKIUKBLHJR-UHFFFAOYSA-N
85834,C13H23N3,secondary,c1nc(CCCCNC2CCCCC2)c[nH]1,7,base,pKAH1,10.93,chembl,MJTKHTWGWXGNME-UHFFFAOYSA-N
90296,C7H17N3O,primary,COCC(=N)NCCCCN,10,base,pKAH1,11.31,chembl,VPGWFXXKDRSBKF-UHFFFAOYSA-N
120225,C8H13N3,secondary,C[C@@H]1NCC[C@@H]1c1c[nH]cn1,2,base,pKAH1,10.8,chembl,FLOJCNYYPGNYBP-BQBZGAKWSA-N
38330,C11H15NO,secondary,COc1cccc(C2CCNC2)c1,10,base,pKAH1,10.94,chembl,MDZWFRVPKYMLPL-UHFFFAOYSA-N
40570,C6H16N2,secondary,CNCCCCNC,1,base,pKAH1,10.84,chembl,CZPRYVBLOUZRGD-UHFFFAOYSA-N
1416,C12H29N3,secondary,CNCCCCCNCCCCCNC,7,base,pKAH1,11.1,chembl,CQPPTKPCYJLWNF-UHFFFAOYSA-N
115250,C8H16N2,primary,N[C@@]12CCCC[C@@H]1CNC2,8,base,pKAH1,11.07,chembl,CAIDONUSMPDGKG-HTQZYQBOSA-N
18539,C11H19N,secondary,CNC12CC3(C)CC1CC3(C)C2,1,base,pKAH1,10.82,chembl,ARNYFQFSZXOQHL-UHFFFAOYSA-N
42430,C13H16N2O,secondary,Oc1cccc2[nH]cc(C[C@H]3CCCN3)c12,14,base,pKAH1,11.35,chembl,PVFAYAZDVYXQFR-SNVBAGLBSA-N
36844,C13H31N5O,primary,NCCCNCCCCNCCCNC(=O)CCN,0,base,pKAH1,10.8,chembl,ZFUXBKAPCODIPT-UHFFFAOYSA-N
126905,C11H13N3,secondary,c1cnc2[nH]c(C3CCNC3)cc2c1,9,base,pKAH1,10.85,chembl,KOWVUSHBSAGCKE-UHFFFAOYSA-N
13697,C11H18N2O,secondary,C[C@H]1C[C@@H]1C(=O)N1CC2CNCC2C1,10,base,pKAH1,11.17,chembl,HFIMLFRJUJSWHZ-NFTFJBJSSA-N
51999,C12H21N,secondary,CC1CC23CNCC2(C1)CC(C)C3,5,base,pKAH1,11.22,chembl,UGAVGLPULRTEGW-UHFFFAOYSA-N
8111,C11H27N3,secondary,CCNCCCCNCCCNCC,2,base,pKAH1,10.92,chembl,OPGANUOFXWVURM-UHFFFAOYSA-N
54681,C13H23N,secondary,CNC12CC3CC(C)(CC(C)(C3)C1)C2,1,base,pKAH1,10.9,chembl,FQPYRWAIWQNTFQ-UHFFFAOYSA-N
63118,C8H13N3,secondary,c1nc(C[C@@H]2CCNC2)c[nH]1,7,base,pKAH1,11.05,chembl,YGGBVTGACIFVRB-ZETCQYMHSA-N
56828,C13H23N3,secondary,c1nc(CCCCCNC2CCCC2)c[nH]1,8,base,pKAH1,10.87,chembl,ZHNRRDSCSQZYAU-UHFFFAOYSA-N
5719,C8H20N2,primary,CC(C)(N)CCC(C)(C)N,9,base,pKAH1,10.97,chembl,JWTVQZQPKHXGFM-UHFFFAOYSA-N
54009,C11H14N4,secondary,c1ccc2c(c1)nnn2C[C@H]1CCCN1,14,base,pKAH1,10.86,chembl,FOWRKDSQAPWGQE-SECBINFHSA-N
80377,C11H28N4,primary,CC(N)CCNCCCCNCCCN,5,base,pKAH1,10.84,chembl,HRVWUGLKFLQAIY-UHFFFAOYSA-N
3456,C11H21N,secondary,CNC1(C)[C@H]2CC[C@H](C2)C1(C)C,1,base,pKAH1,10.88,chembl,IMYZQPCYWPFTAG-VFXVZZSQSA-N
10486,C12H15NO2,secondary,O=C(c1ccco1)[C@H]1C[C@H]2CNC[C@H]2C1,11,base,pKAH1,11.39,chembl,NZYPTMVAFUKKKD-OWUUHHOZSA-N
56363,C11H17N,secondary,C1=CC[C@]23CCC[C@@]2(C1)CNC3,10,base,pKAH1,11.36,chembl,IHIQDPZMFPXCTF-PHIMTYICSA-N
2766,C5H11N3,secondary,N=C(N)C1CCCN1,0,base,pKAH1,11.36,chembl,SYERHLYFHUKCKP-UHFFFAOYSA-N
12104,C9H17N,secondary,C1CCC2(CC1)CCCN2,9,base,pKAH1,11.7,chembl,LGKNCSVHCNCJQG-UHFFFAOYSA-N
74146,C7H13N,tertiary,C1CN2CCC1CC2,2,base,pKAH1,10.9,chembl,SBYHFKPVCBCYGV-UHFFFAOYSA-N
81568,C10H21N5O,primary,NC(N)=NCC[C@H](N)C(=O)N1CCCCC1,3,base,pKAH1,11.75,chembl,QKNZZHHRLYHBSF-QMMMGPOBSA-N
58019,C13H17NO,secondary,COc1cccc2c1C[C@H]1CCN[C@H]1C2,12,base,pKAH1,11.13,chembl,OBGADVDRELNMHY-PWSUYJOCSA-N
67307,C13H25N,secondary,CC(C)N[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,3,base,pKAH1,10.96,chembl,DWYAAEFCRQCUHL-WRWGMCAJSA-N
5579,C13H22N2,tertiary,CCCN(CCC)C1CC=C(C#N)CC1,3,base,pKAH1,11.2,chembl,WKFNOWSGTCBYBL-UHFFFAOYSA-N
58465,C9H15NO2,secondary,COC(=O)[C@H]1C[C@H]2CNC[C@H]2C1,8,base,pKAH1,11.49,chembl,FHIJCASAUMRSAS-WHUPJOBBSA-N
71946,C11H18N2O,secondary,C[C@H]1C[C@H]1C(=O)N1CC2CNCC2C1,10,base,pKAH1,11.17,chembl,HFIMLFRJUJSWHZ-AUXWQGHOSA-N
70276,C10H13N,secondary,C1C2C3CC4C1C1C2NC3C41,8,base,pKAH1,11.24,chembl,AWGULFDHHFSTLO-UHFFFAOYSA-N
450,C10H13N,secondary,c1ccc(C2CCNC2)cc1,7,base,pKAH1,10.99,chembl,PRRFFTYUBPGHLE-UHFFFAOYSA-N
104488,C12H18N2O,secondary,O=C1CCCN1CC#CC[C@H]1CCCN1,14,base,pKAH1,10.95,chembl,QUNNKIIZGPBYSY-NSHDSACASA-N
74900,C11H23N5O,primary,NC(N)=NCCCC(N)C(=O)N1CCCCC1,3,base,pKAH1,11.35,chembl,BJEKZAHKFCREOG-UHFFFAOYSA-N
33007,C5H11N3,secondary,NC1=NCCNCC1,0,base,pKAH1,11.19,chembl,IXHBPEZYQPMRPN-UHFFFAOYSA-N
45786,C8H11N3,primary,N=C(N)c1ccc(CN)cc1,0,base,pKAH1,11.49,chembl,CHOGNBXWAZDZBM-UHFFFAOYSA-N
26131,C8H13N3,secondary,c1nc(CC2CCNC2)c[nH]1,7,base,pKAH1,11.05,chembl,YGGBVTGACIFVRB-UHFFFAOYSA-N
18173,C10H13NO,secondary,Oc1cccc(C2CCNC2)c1,9,base,pKAH1,11.14,chembl,BSVULIRVFCFZPE-UHFFFAOYSA-N
54432,C12H15N3O,secondary,O=C(c1ccccn1)N1CC2CNCC2C1,12,base,pKAH1,11.17,chembl,KPURMDWMUNJNJZ-UHFFFAOYSA-N
10722,C10H25N3,primary,NCCCCCNCCCCCN,0,base,pKAH1,10.95,chembl,LQKGNRMGQFTFIU-UHFFFAOYSA-N
16570,C12H30N4,primary,CCNCCCNCCCCNCCCN,6,base,pKAH1,10.87,chembl,GMPAHNFBSGCUHV-UHFFFAOYSA-N
55901,C11H27N5,primary,NCCCCCNCCCCCN=C(N)N,0,base,pKAH1,11.84,chembl,RLZQVFQTHXKQEX-UHFFFAOYSA-N
122734,C12H18N4O,primary,CC(=N)NCc1cccc(CNC(=O)CN)c1,2,base,pKAH1,12.16,chembl,IQBRKJVRLPSQLW-UHFFFAOYSA-N
41232,C13H21N,secondary,C1CNC2(C1)C1CC3CC(C1)CC2C3,2,base,pKAH1,11.95,chembl,BCUHESAGKKNPKY-UHFFFAOYSA-N
114046,C9H20N4O2,primary,CCOC(=O)[C@@H](N)CC/N=C(\N)N(C)C,9,base,pKAH1,12.24,chembl,VFGPVSVYLQJDDC-ZETCQYMHSA-N
3320,C9H21N5,tertiary,CN1CCN(CCCN=C(N)N)CC1,8,base,pKAH1,11.8,chembl,BKTZIZAWQMGVPX-UHFFFAOYSA-N
73350,C5H14N4,primary,NCCCCN=C(N)N,5,base,pKAH1,12.14,chembl,QYPPJABKJHAVHS-UHFFFAOYSA-N
88132,C10H22N4O2,primary,CCCOC(=O)[C@@H](N)CC/N=C(\N)N(C)C,10,base,pKAH1,12.15,chembl,DJOALUSIMVVTHA-QMMMGPOBSA-N
114592,C10H22N4O2,primary,CC(C)OC(=O)[C@@H](N)CC/N=C(\N)N(C)C,10,base,pKAH1,12.17,chembl,IEWCLTUKTXSQJF-QMMMGPOBSA-N
58925,C10H15N3,primary,CC(=N)NCc1cccc(CN)c1,2,base,pKAH1,12.16,chembl,RODUKNYOEVZQPR-UHFFFAOYSA-N
75359,C10H22N4,tertiary,CC1CCN(CCCN=C(N)N)CC1,8,base,pKAH1,11.81,chembl,NIHBOFIECFLYQB-UHFFFAOYSA-N
83037,C13H31N5,primary,NCCCCCCNCCCCCCN=C(N)N,14,base,pKAH1,11.84,chembl,XEWLLGLBQLDING-UHFFFAOYSA-N
10782,C10H24N4,secondary,CCNCCCCCCCN=C(N)N,10,base,pKAH1,11.82,chembl,AJYARMNKTAKAGT-UHFFFAOYSA-N
23528,C4H9N3,secondary,N=C(N)C1CNC1,0,base,pKAH1,12.18,chembl,AEXLMEHPCRNKTC-UHFFFAOYSA-N
24690,C9H22N4,primary,NCCCCCCCCN=C(N)N,9,base,pKAH1,11.8,chembl,XHTVDMDQVFYPOY-UHFFFAOYSA-N
22442,C7H18N4,primary,NCCCCCCN=C(N)N,7,base,pKAH1,11.96,chembl,YCFMDZYUHFANML-UHFFFAOYSA-N
84118,C9H23N5,primary,NCCCCNCCCCN=C(N)N,10,base,pKAH1,11.82,chembl,UWMSMUFMGYNQGW-UHFFFAOYSA-N
116469,C11H24N4O2,primary,CCCCOC(=O)[C@@H](N)CC/N=C(\N)N(C)C,11,base,pKAH1,12.09,chembl,LYDSHURCPDYTNP-VIFPVBQESA-N
22682,C7H19N5,primary,NCCCNCCCN=C(N)N,8,base,pKAH1,11.84,chembl,JZMIFVCXIVAXQM-UHFFFAOYSA-N
123405,C10H20N4O,primary,C=CCN/C(N)=N\CCCC(N)C(C)=O,6,base,pKAH1,12.01,chembl,SQSAXRFSMUPPDO-UHFFFAOYSA-N
122255,C9H20N4O3,tertiary,N=C(N)NCCCN1C[C@H](O)[C@H](O)[C@H]1CO,0,base,pKAH1,12.13,chembl,SRVFEOTUDNUOFZ-GJMOJQLCSA-N
90112,C8H18N4O3,tertiary,N=C(N)NCCN1C[C@H](O)[C@H](O)[C@H]1CO,0,base,pKAH1,12.14,chembl,XQSUAMWKKQZJOK-DSYKOEDSSA-N
123995,C6H13N3,secondary,N=C(N)C1CCCNC1,0,base,pKAH1,12.48,chembl,VUABPLGJPNFBHR-UHFFFAOYSA-N
112444,C8H17N3,primary,C=CCC(=N)NCCCCN,4,base,pKAH1,12.33,chembl,UHRBMIUEKLWEPB-UHFFFAOYSA-N
34301,C6H16N4,primary,NCCCCCN=C(N)N,0,base,pKAH1,12.05,chembl,XJHFHPPZQVRVHD-UHFFFAOYSA-N
56302,C10H22N4O3,primary,COCC/N=C(/N)NCCC[C@H](N)C(=O)OC,4,base,pKAH1,11.83,chembl,HBEZFJUPDYWRKL-QMMMGPOBSA-N
80738,C8H18N4O3,secondary,N=C(N)NCC[C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O,0,base,pKAH1,12.24,chembl,LOAUXOACERDXAB-BNHYGAARSA-N
109851,C8H18N4O2,primary,COC(=O)[C@@H](N)CC/N=C(\N)N(C)C,8,base,pKAH1,12.33,chembl,VFBZBSLCCQJMIU-LURJTMIESA-N
30180,C8H19N3O,primary,COCCC(=N)NCCCCN,5,base,pKAH1,12.15,chembl,NKOLVKHFZABKSR-UHFFFAOYSA-N
