ChEMBL ID,Name,Molecular Weight,CX Acidic pKa,CX Basic pKa,Aromatic Rings,Molecular Species,Molecular Formula,Smiles,Inchi Key,Amine Class
CHEMBL108582,,208.3,,7.97,0.0,NEUTRAL,C12H20N2O,CC(=O)N1CCCCC1C#CCN(C)C,CUYKZCBANJGJGJ-UHFFFAOYSA-N,tertiary
CHEMBL1161289,,259.26,11.15,7.91,0.0,NEUTRAL,C10H17N3O5,CNC(=O)[C@@H]1OC(C(O)O)=C[C@H](N)[C@H]1NC(C)=O,BYPNLSIVLZHYFY-UIISKDMLSA-N,primary
CHEMBL4160011,,198.31,,8.5,0.0,NEUTRAL,C11H22N2O,CCC(C)C(N)C(=O)N1CCC(C)C1,YZFQGEAMOJDPRP-UHFFFAOYSA-N,primary
CHEMBL2051753,,221.26,,9.11,1.0,BASE,C12H15NO3,COc1ccc(OC)c2c1C1C[C@@H](N)C2O1,RHPOKPZQQSMKKC-NVSUNWHKSA-N,primary
CHEMBL23461,,208.22,,9.43,1.0,BASE,C9H12N4O2,NCC1C=CC(n2ccc(N)nc2=O)O1,JUEUSRJBAPCHOF-UHFFFAOYSA-N,primary
CHEMBL289139,,198.27,,9.98,0.0,BASE,C10H18N2O2,CO/N=C1\COC2(CCN(C)CC2)C1,KWJJYXOGOPJKGK-LUAWRHEFSA-N,tertiary
CHEMBL95818,,261.29,,9.21,2.0,BASE,C10H15N9,Nc1nc(N)c2nc(CN3CCNCC3)nnc2n1,URLSJUIRIMTQSB-UHFFFAOYSA-N,secondary
CHEMBL18384,,159.27,,9.59,0.0,BASE,C9H21NO,CCCCCCCC(O)CN,YOANQJMZPGJXJC-UHFFFAOYSA-N,primary
CHEMBL1770977,,250.35,,9.59,1.0,BASE,C12H22N6,CN[C@@H]1CCN(c2cc(NC(C)C)nc(N)n2)C1,XOJGZLKPRQBGOK-SECBINFHSA-N,secondary
CHEMBL22009,,161.25,,9.24,1.0,BASE,C11H15N,CC1Cc2ccccc2C(C)N1,OASVVFGGGPJVPM-UHFFFAOYSA-N,secondary
CHEMBL84940,,200.28,13.35,9.49,0.0,BASE,C10H20N2O2,OC1CNC(CNC2CCCC2)C1O,CAYLVMUUXWDLQS-UHFFFAOYSA-N,secondary
CHEMBL4447208,,243.27,13.68,9.57,3.0,BASE,C11H13N7,Cc1nn(CCN)nc1-c1ncnc2[nH]ccc12,LBRARSXHMAFLGV-UHFFFAOYSA-N,primary
CHEMBL97188,,206.29,,8.44,1.0,NEUTRAL,C12H18N2O,CCCC(N)C(=O)NCc1ccccc1,UOSIRFSGVMTCIY-UHFFFAOYSA-N,primary
CHEMBL109130,,165.2,12.63,9.43,1.0,BASE,C8H11N3O,NC[C@H]1C=C[C@H](c2c[nH]cn2)O1,DCDBUDNURLZBED-HTRCEHHLSA-N,primary
CHEMBL316396,,268.27,12.07,9.5,0.0,BASE,C11H16N4O4,NC(=O)CN1C(=O)C[C@H](NC(=O)C2CCCN2)C1=O,MCCQEDLFZZYMKC-MLWJPKLSSA-N,secondary
CHEMBL104083,,75.11,,9.81,0.0,BASE,C3H9NO,CNCCO,OPKOKAMJFNKNAS-UHFFFAOYSA-N,secondary
CHEMBL354789,,203.25,12.62,8.56,2.0,BASE,C11H13N3O,CC1CNCc2cccc3nc(O)n1c23,ZUQIEUVZRRRGML-UHFFFAOYSA-N,secondary
CHEMBL490284,,208.22,10.04,8.25,2.0,NEUTRAL,C9H12N4O2,O=c1[nH]cnc2c(CNCCO)c[nH]c12,QDUZWIFNOWYPLN-UHFFFAOYSA-N,secondary
CHEMBL2409484,,194.28,,11.17,0.0,BASE,C11H18N2O,C[C@H]1C[C@@H]1C(=O)N1CC2CNCC2C1,HFIMLFRJUJSWHZ-NFTFJBJSSA-N,secondary
CHEMBL3143522,,283.28,9.85,9.24,1.0,BASE,C12H17N3O5,NC/C=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,WAMWATABORFTJY-HFVMFMDWSA-N,primary
CHEMBL16247,,165.24,,9.99,1.0,BASE,C10H15NO,COc1cccc(CC(C)N)c1,VEJWNIYARKAHFI-UHFFFAOYSA-N,primary
CHEMBL186872,,185.22,,5.69,0.0,NEUTRAL,C9H15NO3,O=C1C2CCN(CC2)C1(CO)CO,RFBVBRVVOPAAFS-UHFFFAOYSA-N,tertiary
CHEMBL338779,,219.24,12.9,8.13,0.0,NEUTRAL,C9H17NO5,C=CCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,HWMNNLGUQVZSHU-OKNNCHMLSA-N,primary
CHEMBL46545,,277.28,12.05,7.55,2.0,NEUTRAL,C12H15N5O3,Nc1nc(O)c2c(CNC3C=C[C@@H](O)C3O)c[nH]c2n1,WYROLENTHWJFLR-KDIYEYIXSA-N,secondary
CHEMBL2111653,,189.26,,9.11,1.0,BASE,C11H15N3,Cc1nccnc1[C@@H]1CN2CCC1C2,WMCFLLCTDRRYDZ-QVDQXJPCSA-N,tertiary
CHEMBL4166195,,239.27,,9.52,1.0,BASE,C12H17NO4,NCC(O)COCC1COc2ccccc2O1,VANWZYWOPRCZHL-UHFFFAOYSA-N,primary
CHEMBL315212,,206.29,,8.65,1.0,BASE,C12H18N2O,Cc1ccncc1OC[C@@H]1CCCN1C,WYBSJZOMLJBUFE-NSHDSACASA-N,tertiary
CHEMBL4776142,,113.16,,8.66,0.0,BASE,C6H11NO,CN1CC=C[C@@H](O)C1,GLDHZKQYHDFALD-ZCFIWIBFSA-N,tertiary
CHEMBL337220,,268.27,,7.36,1.0,NEUTRAL,C11H16N4O4,CN1CCN(c2cccnn2)CC1.O=C(O)C(=O)O,JICIKATUCCAVNS-UHFFFAOYSA-N,tertiary
CHEMBL4524103,,221.3,12.95,8.45,1.0,NEUTRAL,C12H19N3O,Cn1ccnc1[C@@H](O)[C@@H]1CC2CCN1CC2,IVIINKCQNPEJHK-QWRGUYRKSA-N,tertiary
CHEMBL1161285,,273.29,11.15,7.91,0.0,NEUTRAL,C11H19N3O5,CC(=O)N[C@@H]1[C@@H](N)C=C(C(O)O)O[C@H]1C(=O)N(C)C,FCRHVUVHCDLHGO-NBEYISGCSA-N,primary
CHEMBL292114,,192.26,,8.13,1.0,NEUTRAL,C11H16N2O,COc1ccc(C2CCCN2C)cn1,XBNGALKSPXKWLO-UHFFFAOYSA-N,tertiary
CHEMBL225617,,213.28,,8.14,0.0,NEUTRAL,C10H19N3O2,CC[C@H](N)C(=O)N1CCCC[C@@H]1C(N)=O,CRFULCBPWYMTAL-JGVFFNPUSA-N,primary
CHEMBL434461,,222.29,,8.21,0.0,NEUTRAL,C12H18N2O2,CC(=O)N(CC#CCN1CCCC1)C(C)=O,YSPKJODQLIOHOF-UHFFFAOYSA-N,tertiary
CHEMBL291440,,189.26,,8.71,1.0,BASE,C11H15N3,c1ccc2c(c1)NCC1CNCCN21,PVOSECZBLPUJLZ-UHFFFAOYSA-N,secondary
CHEMBL608828,(S)-ACECLIDINE,169.22,,9.17,0.0,BASE,C9H15NO2,CC(=O)O[C@@H]1CN2CCC1CC2,WRJPSSPFHGNBMG-SECBINFHSA-N,tertiary
CHEMBL50898,,183.25,,8.15,0.0,NEUTRAL,C10H17NO2,C[C@@H]1OC2(CCN(C)CC2)CC1=O,OODDNJQTVFMGCF-QMMMGPOBSA-N,tertiary
CHEMBL376456,,218.26,13.49,7.28,1.0,NEUTRAL,C12H14N2O2,COc1cccc2c1C(=O)N1CCNCC21,AGESLMCHEVXSAE-UHFFFAOYSA-N,secondary
CHEMBL3581508,,201.27,,9.39,2.0,BASE,C12H15N3,CNCc1ccc(Cn2cccn2)cc1,BQLXMVISWVMAID-UHFFFAOYSA-N,secondary
CHEMBL290208,,212.29,,9.85,0.0,BASE,C11H20N2O2,CO/N=C1/CC2(CCN(C)CC2)OC1C,ZSDUQBKMTMIGEO-BENRWUELSA-N,tertiary
CHEMBL3526696,,245.37,,9.82,0.0,BASE,C11H27N5O,CC(=O)NCCCNCCNCCNCCN,WIBXQWVWJKJJOK-UHFFFAOYSA-N,primary
CHEMBL460259,,245.29,10.22,8.51,2.0,BASE,C12H15N5O,NC(=O)c1cccc2[nH]c(C3CNCCN3)nc12,PNRIMHRPMGAVEB-UHFFFAOYSA-N,secondary
CHEMBL27384,,168.2,,6.38,1.0,NEUTRAL,C8H12N2O2,COc1noc2c1CN(C)CC2,RZHYIWSMOFFQER-UHFFFAOYSA-N,tertiary
CHEMBL16959,,238.29,13.51,8.73,1.0,BASE,C12H18N2O3,O=C(CO)NCCNCC(O)c1ccccc1,KFQMQKPNDZBHKS-UHFFFAOYSA-N,secondary
CHEMBL1783073,,127.19,,11.36,0.0,BASE,C6H13N3,N=C(N)C1CCCCN1,VUFZBKQYVPXHGQ-UHFFFAOYSA-N,secondary
CHEMBL365474,,170.26,,7.69,0.0,NEUTRAL,C9H18N2O,CC(C)=NO[C@@H]1CCCN(C)C1,BLPIGWJJEIPMJZ-SECBINFHSA-N,tertiary
CHEMBL68567,,235.29,13.05,8.93,1.0,BASE,C12H17N3O2,CN(C)CCC1CNC(=O)c2cccnc2O1,JLVOGZVGPHLBHD-UHFFFAOYSA-N,tertiary
CHEMBL166330,,204.27,,8.75,1.0,BASE,C12H16N2O,CC(=O)c1ccc(N2CCNCC2)cc1,KPXVKKBJROCIJB-UHFFFAOYSA-N,secondary
CHEMBL89347,,193.25,,9.3,1.0,BASE,C10H15N3O,Cc1noc(C2CC3CCC2NC3)n1,BINAUEIHODVIRS-UHFFFAOYSA-N,secondary
CHEMBL85218,,146.19,13.16,7.64,0.0,NEUTRAL,C6H14N2O2,CC1CN[C@@H](N)[C@H](O)C1O,MUZQQSPLJRMNHT-SXEFJBAOSA-N,primary
CHEMBL108656,,191.23,12.9,8.27,0.0,NEUTRAL,C8H17NO4,CCC(O)[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,BBVGWVBGOXTUDE-XUQKIGAKSA-N,secondary
CHEMBL2261441,,144.22,,10.25,0.0,BASE,C7H16N2O,NCCCNCCCC=O,JNZUMEMWAPJNLC-UHFFFAOYSA-N,primary
CHEMBL360786,,230.27,11.95,9.12,2.0,BASE,C12H14N4O,Cc1ccc2ccc(NC(=O)CCN)nc2n1,DMYHZPAIJGJEMG-UHFFFAOYSA-N,primary
CHEMBL79346,,254.25,11.61,9.0,2.0,BASE,C9H14N6O3,Nc1nc(O)c2ncn(CC(N)C(O)CO)c2n1,IWURQOALOLTQBH-UHFFFAOYSA-N,primary
CHEMBL1164849,,173.26,,8.91,1.0,BASE,C12H15N,CN1CC2CC2(c2ccccc2)C1,BRRQVOUOKJMALO-UHFFFAOYSA-N,tertiary
CHEMBL94035,,193.25,,8.45,1.0,NEUTRAL,C10H15N3O,c1cnc(OCCN2CCCC2)nc1,BSELJMCQOOAGKV-UHFFFAOYSA-N,tertiary
CHEMBL179347,,163.17,12.91,8.06,0.0,NEUTRAL,C6H13NO4,OC[C@H]1NC[C@@H](O)[C@H](O)[C@@H]1O,LXBIFEVIBLOUGU-KAZBKCHUSA-N,secondary
CHEMBL176021,,163.17,12.91,8.06,0.0,NEUTRAL,C6H13NO4,OC[C@@H]1NC[C@@H](O)[C@H](O)[C@@H]1O,LXBIFEVIBLOUGU-KCDKBNATSA-N,secondary
CHEMBL154042,,259.32,13.42,6.74,2.0,NEUTRAL,C12H17N7,Nc1n[nH]c(N2CCN(Cc3ccncc3)CC2)n1,RWISNYFABFTGSV-UHFFFAOYSA-N,tertiary
CHEMBL280477,,157.26,,9.58,0.0,BASE,C9H19NO,NCC(O)C1CCCCCC1,HIFYHYAWZPDTFZ-UHFFFAOYSA-N,primary
CHEMBL1213444,,163.17,12.49,7.82,0.0,NEUTRAL,C6H13NO4,OC[C@H]1CNC(O)[C@@H](O)[C@@H]1O,BHOYFRIRWXBNHP-VRPWFDPXSA-N,secondary
CHEMBL1214608,,197.19,8.84,6.51,1.0,NEUTRAL,C9H11NO4,CC(=O)C(N)c1cc(O)c(O)c(O)c1,QTGVGFRAISCCLK-UHFFFAOYSA-N,primary
CHEMBL144679,,185.27,,9.95,0.0,BASE,C10H19NO2,CCC1OCC2(CCN(C)CC2)O1,VGEBJUNXAXJOTD-UHFFFAOYSA-N,tertiary
CHEMBL1094720,,182.22,,10.12,0.0,BASE,C9H14N2O2,CCCN1C(=O)[C@H]2CNC[C@H]2C1=O,QNMANEXBKGGCGE-KNVOCYPGSA-N,secondary
CHEMBL1783098,,113.16,,11.36,0.0,BASE,C5H11N3,N=C(N)[C@@H]1CCCN1,SYERHLYFHUKCKP-BYPYZUCNSA-N,secondary
CHEMBL1589978,METHYLEPHEDRINE,179.26,13.88,8.86,1.0,BASE,C11H17NO,CC([C@H](O)c1ccccc1)N(C)C,FMCGSUUBYTWNDP-UMJHXOGRSA-N,tertiary
CHEMBL31727,,179.26,,9.6,1.0,BASE,C11H17NO,CC(C)NCC(O)c1ccccc1,YANYGOBZUASRHR-UHFFFAOYSA-N,secondary
CHEMBL43464,,215.25,,3.01,0.0,NEUTRAL,C10H17NO4,COC(=O)[C@H]1C[C@@H](C(=O)OC(C)(C)C)N1,MAMZFFGKFREQMO-RQJHMYQMSA-N,secondary
CHEMBL214205,,130.19,,9.37,0.0,BASE,C6H14N2O,NCCN1CCOCC1,RWIVICVCHVMHMU-UHFFFAOYSA-N,primary
CHEMBL449677,,224.26,13.31,7.39,1.0,NEUTRAL,C11H16N2O3,OC[C@@H]1[C@@H](O)[C@@H](O)CN1Cc1ccncc1,RUOOJHJSHXRXAF-OUAUKWLOSA-N,tertiary
CHEMBL98588,,125.22,,9.07,0.0,BASE,C8H15N,CCC1=CCN(C)CC1,ZQVCQFNBVALBAF-UHFFFAOYSA-N,tertiary
CHEMBL2147174,,193.25,,8.39,1.0,NEUTRAL,C10H15N3O,NCC(N)C(=O)NCc1ccccc1,QFWIRXWQHGMYRV-UHFFFAOYSA-N,primary
CHEMBL1651549,,233.31,12.9,8.47,0.0,NEUTRAL,C11H23NO4,CCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,HCZQIIVHWYFIPW-LMLFDSFASA-N,tertiary
CHEMBL1651554,,247.33,12.9,8.37,0.0,NEUTRAL,C12H25NO4,CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO,KRNOSIJCJVCXKU-NNYUYHANSA-N,tertiary
CHEMBL1256185,,201.27,,7.83,0.0,NEUTRAL,C10H19NO3,CCCCCOC(=O)CCC(=O)CN,XVNIJEYEHHBPPR-UHFFFAOYSA-N,primary
CHEMBL8626,,191.27,10.08,8.83,1.0,BASE,C12H17NO,CN1CCCC(c2cccc(O)c2)C1,DKJJTEBJFLYIIS-UHFFFAOYSA-N,tertiary
CHEMBL1813615,,247.3,11.26,10.33,2.0,BASE,C12H17N5O,Nc1n[nH]c2cc(CC3CCNCC3)[nH]c(=O)c12,SNZUPQVEOODGTH-UHFFFAOYSA-N,secondary
CHEMBL1773193,,206.29,9.78,8.12,1.0,NEUTRAL,C12H18N2O,C[C@H]1CN(C)CCN1c1cccc(O)c1,TVGXOOZPDLJTGP-JTQLQIEISA-N,tertiary
CHEMBL40791,,175.27,,8.7,1.0,BASE,C12H17N,C/C(=C\CN(C)C)c1ccccc1,IQGMTNBLSHIYDJ-PKNBQFBNSA-N,tertiary
CHEMBL49102,,253.26,12.0,8.25,2.0,NEUTRAL,C10H15N5O3,Nc1nc(O)c2c(CNCC(O)CO)c[nH]c2n1,QONWRURUMBRQFY-UHFFFAOYSA-N,secondary
CHEMBL135670,,154.21,,9.63,0.0,BASE,C8H14N2O,CO/N=C/C12CCN(CC1)C2,CERBHYAQNVLXCN-RMKNXTFCSA-N,tertiary
CHEMBL1822731,,161.2,,6.57,0.0,NEUTRAL,C7H15NO3,CO[C@@H]1CN(C)C[C@@H](CO)O1,RSLIAYZITFUQFO-BQBZGAKWSA-N,tertiary
CHEMBL1822732,,189.25,,7.14,0.0,NEUTRAL,C9H19NO3,CCCN1C[C@@H](CO)O[C@H](OC)C1,ICMCXLPJHOIOHJ-IUCAKERBSA-N,tertiary
CHEMBL104699,,188.27,,8.62,1.0,BASE,C12H16N2,c1ccc(CN2C3CCC2CC3)nc1,PWCQAYFBMQDYNV-UHFFFAOYSA-N,tertiary
CHEMBL168114,,191.27,10.35,9.1,1.0,BASE,C12H17NO,CN(C)[C@@H]1CCc2cccc(O)c2C1,KTJZAXFDNXGQDU-SNVBAGLBSA-N,tertiary
CHEMBL22053,,147.22,,8.68,1.0,BASE,C10H13N,CN1CCc2ccccc2C1,KYXSVGVQGFPNRQ-UHFFFAOYSA-N,tertiary
CHEMBL369297,,163.17,12.91,8.06,0.0,NEUTRAL,C6H13NO4,OC[C@@H]1NC[C@@H](O)[C@H](O)[C@H]1O,LXBIFEVIBLOUGU-FSIIMWSLSA-N,secondary
CHEMBL84844,DEOXYMANNOJIRIMYCIN,163.17,12.91,8.06,0.0,NEUTRAL,C6H13NO4,OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O,LXBIFEVIBLOUGU-KVTDHHQDSA-N,secondary
CHEMBL23721,,192.27,,8.12,1.0,NEUTRAL,C10H16N4,Cn1ncc(C2CN3CCC2CC3)n1,FXTISSQZXSNADM-UHFFFAOYSA-N,tertiary
CHEMBL14449,ETHYLAMINE,45.09,,10.23,0.0,BASE,C2H7N,CCN,QUSNBJAOOMFDIB-UHFFFAOYSA-N,primary
CHEMBL50115,,177.25,,8.29,1.0,NEUTRAL,C11H15NO,CN(C)CCC(=O)c1ccccc1,QMNXJNURJISYMS-UHFFFAOYSA-N,tertiary
CHEMBL289199,,163.26,,9.64,1.0,BASE,C11H17N,CN(C)CCCc1ccccc1,NMXXDRKTOJAAQS-UHFFFAOYSA-N,tertiary
CHEMBL311378,,190.29,,9.5,1.0,BASE,C12H18N2,CCCN1CCC(c2cccnc2)C1,UIWBBOCIFDQWIF-UHFFFAOYSA-N,tertiary
CHEMBL424647,,192.22,10.66,2.19,0.0,NEUTRAL,C9H12N4O,CC1=C2C(=O)NC(N)N=C2N(C)C=C1,SAKRAQLCQWKSKE-UHFFFAOYSA-N,primary
CHEMBL166275,,216.37,,10.84,0.0,BASE,C11H28N4,CC(N)CCNCCCCNCCCN,HRVWUGLKFLQAIY-UHFFFAOYSA-N,primary
CHEMBL223004,,251.29,8.65,6.11,1.0,NEUTRAL,C12H17N3O3,NC(C(=O)NO)C(=O)NCCCc1ccccc1,GMSLRTKCCWZHSH-UHFFFAOYSA-N,primary
CHEMBL66949,,209.34,,10.17,1.0,BASE,C12H23N3,CCCCCC(C)NCCc1c[nH]cn1,NOTOMXGHDLEQBF-UHFFFAOYSA-N,secondary
CHEMBL221259,,236.27,8.83,7.0,1.0,NEUTRAL,C12H16N2O3,CN(CC(=O)CC(=O)NO)Cc1ccccc1,WQPQRXRNXGTHER-UHFFFAOYSA-N,tertiary
CHEMBL51049,,188.23,11.92,9.73,2.0,BASE,C11H12N2O,NCCc1cccc2nc(O)ccc12,UPXJAYCATDNPSI-UHFFFAOYSA-N,primary
CHEMBL80148,,147.17,13.31,8.35,0.0,NEUTRAL,C6H13NO3,CN1C[C@@H](O)[C@H](O)[C@H]1CO,UBVOJPDDTVFNFJ-HSUXUTPPSA-N,tertiary
CHEMBL288717,,213.28,,9.96,0.0,BASE,C11H19NO3,CC(=O)OC1COC2(CCN(C)CC2)C1,LXFNRPNHRMCSOS-UHFFFAOYSA-N,tertiary
CHEMBL307991,,162.2,12.45,7.94,2.0,NEUTRAL,C8H10N4,NCc1nc2cc(N)ccc2[nH]1,RHRBZOCKNVBXCP-UHFFFAOYSA-N,primary
CHEMBL361293,,156.23,,8.26,0.0,NEUTRAL,C8H16N2O,C/C=N\OC[C@H]1CCCN1C,QTLXSRJGECVFKB-MMEMACFNSA-N,tertiary
CHEMBL30560,,177.25,,10.01,1.0,BASE,C11H15NO,COc1cccc2c1CCC(N)C2,SIHPGAYIYYGOIP-UHFFFAOYSA-N,primary
CHEMBL102347,,223.27,,9.78,1.0,BASE,C12H17NO3,COc1cc(CCN)c2c(c1OC)OCC2,GGGQVCBWGWDHMQ-UHFFFAOYSA-N,primary
CHEMBL289848,,266.26,9.65,7.36,2.0,NEUTRAL,C10H14N6O3,Nc1ncnc2c(C3N[C@H](CO)[C@H](O)[C@@H]3O)n[nH]c12,OIHSRNHBGQHPCR-RTXFSHKZSA-N,secondary
CHEMBL312258,,186.26,,9.49,2.0,BASE,C12H14N2,c1ccc2c(c1)cc1n2CCNCC1,XORPZYQOYUSNCQ-UHFFFAOYSA-N,secondary
CHEMBL60417,,142.25,,10.64,0.0,BASE,C8H18N2,C=CCNCCCCNC,ORZBWLVTKJTTAS-UHFFFAOYSA-N,secondary
CHEMBL135048,,191.27,,10.24,1.0,BASE,C12H17NO,CNC1CCc2c(cccc2OC)C1,VBJJOYHRWXQNFV-UHFFFAOYSA-N,secondary
CHEMBL301070,,218.26,12.26,9.75,2.0,BASE,C12H14N2O2,COc1ccc(CCN)c2ccc(O)nc12,MELLPOIURPSATM-UHFFFAOYSA-N,primary
CHEMBL306839,,241.25,,8.44,0.0,NEUTRAL,C10H15N3O4,CN1CCC2(CC1)OC(=O)N(CC(N)=O)C2=O,XUGJRRKIWFPXGG-UHFFFAOYSA-N,tertiary
CHEMBL1938841,,245.29,,6.71,2.0,NEUTRAL,C12H15N5O,CN1CCN(C(=O)c2cn3ccncc3n2)CC1,DSJVFHQHWWBQAX-UHFFFAOYSA-N,tertiary
CHEMBL74792,,208.26,,8.18,0.0,NEUTRAL,C11H16N2O2,O=C1OCCN1CC#CCN1CCCC1,IEZGBEFDBWRIKH-UHFFFAOYSA-N,tertiary
CHEMBL26059,,217.35,,9.96,0.0,BASE,C12H27NO2,CC(C)(C)COCC(O)CNC(C)(C)C,NCGGOJYEEKAQDS-UHFFFAOYSA-N,secondary
CHEMBL167501,,157.21,,8.76,0.0,BASE,C8H15NO2,C[C@@H]1OCC2(CCN(C)C2)O1,VZUXKQXNEMZLQZ-GVHYBUMESA-N,tertiary
CHEMBL1630289,,168.24,,8.74,0.0,BASE,C9H16N2O,CC1=NO[C@@H]([C@@H]2CCCN2C)C1,UPEAJKMAKIXYFZ-DTWKUNHWSA-N,tertiary
CHEMBL353023,,193.29,,7.86,0.0,NEUTRAL,C12H19NO,CC(=O)C(C)CC#CCN1CCCC1,FFWLTEFDRQBMQC-UHFFFAOYSA-N,tertiary
CHEMBL348588,,174.25,,10.31,2.0,BASE,C11H14N2,CNCCc1c[nH]c2ccccc12,NCIKQJBVUNUXLW-UHFFFAOYSA-N,secondary
CHEMBL37901,,159.28,,10.55,0.0,BASE,C8H21N3,CCNCCCNCCCN,COEXCVHNZDHXTR-UHFFFAOYSA-N,primary
CHEMBL1790059,,257.25,9.72,8.81,1.0,BASE,C10H15N3O5,NCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,XOTMMXUBXHCRGI-XLPZGREQSA-N,primary
CHEMBL3578314,,174.25,,9.26,1.0,BASE,C11H14N2,c1cc2c(cn1)C1CCCN1CC2,FDWOQIUEMPLHRR-UHFFFAOYSA-N,tertiary
CHEMBL162122,,165.24,,9.73,1.0,BASE,C10H15NO,COc1cc(C)ccc1CCN,MJUPKSHVRMHWMF-UHFFFAOYSA-N,primary
CHEMBL341887,,189.26,,9.98,1.0,BASE,C12H15NO,COc1cccc2c1C1CC2CC1N,RYBZYYNHNNJNNT-UHFFFAOYSA-N,primary
CHEMBL138801,,153.27,,10.77,0.0,BASE,C10H19N,CC1C2(N)CCC(C2)C1(C)C,KYIZMQGZWKMNGV-UHFFFAOYSA-N,primary
CHEMBL23563,,179.23,,9.13,1.0,BASE,C8H13N5,c1nnn(C2CN3CCC2CC3)n1,AMJXIOSRIOJUEM-UHFFFAOYSA-N,tertiary
CHEMBL31115,,204.27,,9.98,2.0,BASE,C12H16N2O,COc1ccc2[nH]cc(CC(C)N)c2c1,OGNJZVNNKBZFRM-UHFFFAOYSA-N,primary
CHEMBL273361,,187.24,,9.1,2.0,BASE,C12H13NO,NCC(O)c1cccc2ccccc12,FWBOVFYHCSVEKC-UHFFFAOYSA-N,primary
CHEMBL31844,,193.25,10.07,9.38,1.0,BASE,C11H15NO2,NCC1CCCc2cc(O)c(O)cc21,IWNZLZJKPLGDKQ-UHFFFAOYSA-N,primary
CHEMBL134383,,206.25,10.74,2.24,0.0,NEUTRAL,C10H14N4O,CCN1C=C(C)C=C2C(=O)NC(N)N=C21,NENPVXRQJYZLBI-UHFFFAOYSA-N,primary
CHEMBL148154,,169.22,,9.18,0.0,BASE,C9H15NO2,COC(=O)C1CC2CC1N(C)C2,JJISWFXKBUVDJO-UHFFFAOYSA-N,tertiary
CHEMBL110018,,195.27,,8.18,0.0,NEUTRAL,C10H17N3O,CN(CC#CCN1CCCC1)C(N)=O,NSYYEAWIQXWYBA-UHFFFAOYSA-N,tertiary
CHEMBL4077325,,254.33,12.0,7.83,0.0,NEUTRAL,C12H22N4O2,CN1CCN(CCN2C(=O)NC(C)(C)C2=O)CC1,OZNXYPNWURBJCZ-UHFFFAOYSA-N,tertiary
CHEMBL4084379,,240.31,11.95,9.22,0.0,BASE,C11H20N4O2,CC1(C)NC(=O)N(CCN2CCNCC2)C1=O,HOMQSUJGLQEQHS-UHFFFAOYSA-N,secondary
CHEMBL41772,,146.19,8.9,7.89,0.0,NEUTRAL,C6H14N2O2,CC(C)CC(N)C(=O)NO,UJJHPFLWSVFLBE-UHFFFAOYSA-N,primary
CHEMBL28228,,176.22,,8.51,1.0,BASE,C10H12N2O,NC(=O)c1ccc2c(c1)CNCC2,DPCGMMLZFLMVGJ-UHFFFAOYSA-N,secondary
CHEMBL19363,,137.18,,9.13,1.0,BASE,C8H11NO,NC[C@H](O)c1ccccc1,ULSIYEODSMZIPX-QMMMGPOBSA-N,primary
CHEMBL95189,,193.25,13.67,9.09,1.0,BASE,C11H15NO2,Cc1ccc2c(c1)[C@H](O)[C@H](N)CCO2,ZGNVTNRACNXYEB-KOLCDFICSA-N,primary
CHEMBL346298,,196.25,,9.78,0.0,BASE,C10H16N2O2,C=CC(N)CCC(=O)N1CCCC1=O,JTGKGLRVVWJJAE-UHFFFAOYSA-N,primary
CHEMBL1097725,,155.28,,10.45,0.0,BASE,C10H21N,CC(C)(C)C1CCC(N)CC1,BGNLXETYTAAURD-UHFFFAOYSA-N,primary
CHEMBL3349976,,219.28,12.86,8.35,0.0,NEUTRAL,C10H21NO4,CCCC[C@@H]1N[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,ZSNFEMNRWFDMNU-SRQGCSHVSA-N,secondary
CHEMBL147515,,175.23,10.11,8.9,1.0,BASE,C11H13NO,C#CCNCCc1cccc(O)c1,BYZXZKHEDRHOEE-UHFFFAOYSA-N,secondary
CHEMBL282687,,171.28,,9.58,0.0,BASE,C10H21NO,NC[C@@H](O)C1CCCCCCC1,NUOYMOJXFODLFN-SNVBAGLBSA-N,primary
CHEMBL4792858,,129.2,,9.54,0.0,BASE,C7H15NO,CN1CCCC(O)CC1,GLXOHWLGZMRLRM-UHFFFAOYSA-N,tertiary
CHEMBL122611,,184.24,,7.81,0.0,NEUTRAL,C9H16N2O2,CN1CC=C(OC(=O)N(C)C)CC1,HYXALWQOUGCQLC-UHFFFAOYSA-N,tertiary
CHEMBL280222,,173.26,,11.84,0.0,BASE,C7H19N5,NCCCNCCCN=C(N)N,JZMIFVCXIVAXQM-UHFFFAOYSA-N,primary
