ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,MLa_Prediction,MLb_Prediction
63796,C11H13N,secondary,c1ccc2c(c1)C1CCN[C@@H]2C1,9,base,pKAH1,9.32,chembl,ODNBLSHUQMAKDZ-QHDYGNBISA-N,9.70406517922538,9.622994449688354
63815,C13H19N3O2,secondary,CC(C)(C)NCC(O)COc1ccc(C#N)cn1,4,base,pKAH1,9.76,chembl,WCMWJZKFCFDZMZ-UHFFFAOYSA-N,8.308701213843207,8.748508964849345
63817,C10H14N4O5,tertiary,O=C(O)C1CCN1CC(O)Cn1ccnc1[N+](=O)[O-],6,base,pKAH1,6.8,chembl,SVTZBRJCKJQRSQ-UHFFFAOYSA-N,7.5236916569189445,8.22571110752304
63853,C12H20N4O2,tertiary,Cc1ncc([N+](=O)[O-])n1CCCCN1CCCC1,13,base,pKAH1,9.74,chembl,GCKSRDSHWHYFIS-UHFFFAOYSA-N,8.119522063834832,8.701305317388263
63856,C10H13N,secondary,CC1NCCc2ccccc21,2,base,pKAH1,9.15,chembl,QPILYVQSKNWRDD-UHFFFAOYSA-N,9.390167035567012,9.355423125251967
63863,C13H18N6O,primary,N#Cc1cc(C(N)=O)c(N)nc1N[C@@H]1CCCC[C@@H]1N,19,base,pKAH1,9.92,chembl,FSWMVYAMDQAFDD-VHSXEESVSA-N,8.291289994215127,8.676719894934697
63871,C13H18N2,secondary,CN[C@@H]1[C@H]2CC[C@H](C2)[C@H]1c1cccnc1,1,base,pKAH1,10.32,chembl,ZQRAJQXGAQNQED-RSLMWUCJSA-N,8.951233234481004,9.03639122724995
63873,C13H20N2O4,secondary,Cc1oc(C2NCC(O)C2O)cc1C(=O)NC(C)C,5,base,pKAH1,7.68,chembl,VHRUAYMCMAKGDX-UHFFFAOYSA-N,8.286055785391136,8.672923322416025
63910,C9H11N,primary,NC1CC1c1ccccc1,0,base,pKAH1,9.62,chembl,AELCINSCMGFISI-UHFFFAOYSA-N,9.032691466695827,9.338429363691121
63927,C11H16N2O2,primary,CN(C)C(=O)Oc1cccc(CCN)c1,13,base,pKAH1,9.76,chembl,LQVXOBJGBMHXPQ-UHFFFAOYSA-N,9.745355362337639,9.770591829717329
63937,C13H18N2O,tertiary,CN1CCCCC1CC(=O)c1ccccn1,1,base,pKAH1,8.15,chembl,LXGBAZQTFHNCQH-UHFFFAOYSA-N,8.100157207090724,8.673777557001804
63951,C10H14N2O2,tertiary,Oc1cccnc1CN1CCOCC1,8,base,pKAH1,6.55,chembl,PEWUSTTWOZGBLR-UHFFFAOYSA-N,7.677498802018583,8.321278865794264
63953,C13H16N6,tertiary,CN1CCN(/C=C/c2nnc3ccncc3n2)CC1,4,base,pKAH1,7.71,chembl,RKMAHBJNPIMIIF-HWKANZROSA-N,8.066778170949432,8.552760127761234
63966,C13H21NO2,secondary,Cc1cccc(OC[11C@@H](O)CNC(C)C)c1,11,base,pKAH1,9.67,chembl,NXQMNKUGGYNLBY-JIEIAZSCSA-N,8.84484913149243,8.932785947261575
63968,C7H17N3O,secondary,OC1CNCCNCCNC1,6,base,pKAH1,9.7,chembl,CZWGAWZIGFITBI-UHFFFAOYSA-N,10.226643723876343,10.146463741253857
63990,C11H14N2O,primary,N[C@H](CO)Cc1c[nH]c2ccccc12,0,base,pKAH1,9.36,chembl,UDQCRUSSQAXPJY-VIFPVBQESA-N,8.473925074135543,8.645510940505881
64041,C13H16N4O2,secondary,O[C@H]1[C@@H](O)CN[C@@H]1Cn1cc(-c2ccccc2)nn1,5,base,pKAH1,9.33,chembl,ALYWSXSJHQVCSB-FRRDWIJNSA-N,8.03354397396709,8.521070336788735
64044,C8H13N3O4,primary,C[C@H](N)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,2,base,pKAH1,6.67,chembl,UGWQYRFICLHSNX-WHFBIAKZSA-N,8.42451664741913,8.489194314367518
64066,C7H11N3O3,primary,CCc1cnn(O)c1C(N)C(=O)O,9,base,pKAH1,7.4,chembl,ACNJBWIHIDXZIR-UHFFFAOYSA-N,7.767598631544341,7.866630658959087
64075,C12H15NO,primary,COc1ccc2c(c1)C1CC2C[C@H]1N,13,base,pKAH1,10.03,chembl,SUCPLAMTSMCDHI-BEUCVMACSA-N,9.91779748761091,9.892018217205536
64102,C12H18N4,tertiary,CN(C)c1cncc([C@@H]2CN3CCC2C3)n1,10,base,pKAH1,8.98,chembl,XOMBRYIGESEHHV-QVDQXJPCSA-N,9.79487458205648,9.743014730285486
64106,C10H21NO4,secondary,CCCC[C@@H]1N[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,5,base,pKAH1,8.35,chembl,ZSNFEMNRWFDMNU-SRQGCSHVSA-N,8.032836710463814,8.545572097439397
64107,C10H15NO2,tertiary,COC(=O)C1=CCC2CCC1N2C,11,base,pKAH1,8.41,chembl,MPSNEAHFGOEKBI-UHFFFAOYSA-N,8.58641829065102,8.589981523138592
64206,C9H18N2O,tertiary,CNC(=O)/C=C/CC(C)N(C)C,9,base,pKAH1,9.73,chembl,KKCIBJWYLJAXIA-FNORWQNLSA-N,8.712107527542853,8.767133456439069
64223,C13H19NO3,secondary,CC1C(NCc2ccccc2)C(O)[C@H](O)C1O,3,base,pKAH1,8.41,chembl,YZCOUWUUEXAXAH-CUBOASBISA-N,8.21329221872671,8.58289243517937
64274,C13H16N2,primary,C=CC[C@H](N)Cc1c[nH]c2ccccc12,4,base,pKAH1,9.94,chembl,UQGIRGCHXZNMHC-NSHDSACASA-N,9.888843436692161,9.884077117988374
64276,C5H8N2O4,primary,N[C@H](C(=O)O)[C@H]1CC(O)=NO1,0,base,pKAH1,8.06,chembl,NTHMUJMQOXQYBR-FONMRSAGSA-N,7.461002262856989,7.814001808099622
64287,C13H17N,secondary,Cc1cccc2c1[C@H]1CNC[C@H]1C2C,9,base,pKAH1,11.05,chembl,ZNWTVKSPGXOFTC-WEBCLNCGSA-N,9.98385148901123,10.051411781820825
64307,C11H18N2,tertiary,CN(C)CCCNc1ccccc1,1,base,pKAH1,9.4,chembl,KHICLGAAEQIDSH-UHFFFAOYSA-N,8.82868988371224,8.818156028366705
64339,C8H19N3O6,secondary,CCNCCCCCCO[N+](=O)[O-].O=[N+]([O-])O,2,base,pKAH1,10.62,chembl,RHDPUKSVPMHBBV-UHFFFAOYSA-N,8.257644542504373,8.474817401949057
64345,C9H14N6O3,primary,NC[C@@H](CO)OCn1cnc2c(O)nc(N)nc21,0,base,pKAH1,9.07,chembl,NUAMSNNRMCJTME-YFKPBYRVSA-N,8.772246417368686,8.856878711805882
64348,C9H18N2O4,primary,CO[C@@H]1OC(C)[C@H](N)C(O)[C@@H]1NC(C)=O,7,base,pKAH1,8.79,chembl,IQJHBANYHDMSIF-DXLVIKBGSA-N,7.8188855484712345,8.678055912590885
64398,C12H25N5,tertiary,CCC(C)(C)N/C(=N\C#N)NCCCN(C)C,14,base,pKAH1,8.8,chembl,RWTYCVWZPAKQAJ-UHFFFAOYSA-N,8.60574915394635,8.695979076399905
64401,C12H23N3,secondary,CCCCCCCNCCc1c[nH]cn1,7,base,pKAH1,10.09,chembl,HWACDIKQGYISSN-UHFFFAOYSA-N,9.937514778526767,9.899328143458003
64406,C13H17N,tertiary,c1ccc(C2CN3CCC2CC3)cc1,6,base,pKAH1,9.24,chembl,RAOXQTRNOCTXKZ-UHFFFAOYSA-N,9.496079215193358,9.48517427234092
64416,C13H18N2O,primary,CC(C)[C@H](N)C(=O)N/C=C/c1ccccc1,4,base,pKAH1,8.5,chembl,XWCUFWYMBBNSGY-BCPZQOPPSA-N,8.338207870570834,8.757427699052723
64428,C13H17N5O2,tertiary,CC1CCN(Cn2nc(-c3cnccn3)oc2=O)CC1,14,base,pKAH1,5.5,chembl,AHPPSKLXWJVSSJ-UHFFFAOYSA-N,7.537614718392158,8.453597812260211
64430,C7H12N2,primary,CC(N)Cc1cc[nH]c1,2,base,pKAH1,9.99,chembl,XMTHAWZPEGHZPK-UHFFFAOYSA-N,10.00464615617939,10.024191359306002
64440,C11H24N2O2,primary,CCCCCCCCNC(=O)[C@@H](N)CO,12,base,pKAH1,7.85,chembl,UERKQFPRZJAJTN-JTQLQIEISA-N,8.555998786278428,8.754711009014592
64442,C12H17N3,tertiary,CCc1cncc(C2CN3CCC2C3)n1,9,base,pKAH1,9.0,chembl,IWRPWPBGAJHHHO-UHFFFAOYSA-N,9.790885412410276,9.719818909498228
64445,C10H11NO,primary,NCCc1coc2ccccc12,0,base,pKAH1,9.6,chembl,NEHYFMQXSNIAMZ-UHFFFAOYSA-N,9.689918660529408,9.624222928943183
64446,C11H22N2O2,secondary,CC(C)(C)NCC(O)CO/N=C\C1CC1,4,base,pKAH1,9.96,chembl,VOHIPQMYFVAQPS-MLPAPPSSSA-N,9.176158743735362,9.23156896157711
64455,C10H14N6,tertiary,CN1CCN(c2ncnc3[nH]cnc23)CC1,1,base,pKAH1,7.49,chembl,AXPCNBLIEMWMMG-UHFFFAOYSA-N,8.313117753955394,8.328532907820751
64458,C11H15N3O,tertiary,COc1cncc([C@H]2CN3CCC2C3)n1,9,base,pKAH1,8.74,chembl,ZDDPFMBZPFHRDP-GKAPJAKFSA-N,9.42255090995256,9.39130793251475
64469,C11H17NO2,tertiary,CC1C(=O)CC2(CCN(C)CC2)C1=O,8,base,pKAH1,7.54,chembl,JXTGLFXHNVZNOH-UHFFFAOYSA-N,7.937717283695032,8.740276421888867
64470,C13H21NO2,primary,CCc1cc(OC)c(C[C@H](C)N)cc1OC,11,base,pKAH1,9.93,chembl,HXJKWPGVENNMCC-VIFPVBQESA-N,9.967940530520645,9.969386106374118
64481,C12H18N2O,tertiary,COC[C@H]1C[C@@H](c2cccnc2)N(C)C1,12,base,pKAH1,8.67,chembl,HIALXRJMBMFGAL-JQWIXIFHSA-N,8.614974868142715,8.674928485823175
64483,C13H20N8O2,tertiary,CCNC(=O)c1nnn(-c2nonc2N)c1CN1CCCCC1,17,base,pKAH1,6.44,chembl,XQYCULFOOOPMCY-UHFFFAOYSA-N,8.000532459399107,8.856879209350982
64486,C9H19NO5,secondary,OCCC[C@H]1N[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O,5,base,pKAH1,8.05,chembl,KHMSKOTZVYFFSP-ZTKNNBQKSA-N,8.084997790354816,8.466871295816597
64488,C10H19NO6,tertiary,O=C(CN1CCOCC1)[C@@H](O)[C@H](O)[C@H](O)CO,3,base,pKAH1,4.42,chembl,JPANQHVKLYKLEB-OPRDCNLKSA-N,7.52868506406834,8.496105776319052
64491,C9H16N4O2,secondary,O[C@H]1[C@@H](O)CN[C@@H]1CNCn1ccnc1,5,base,pKAH1,9.13,chembl,AXLGCGSOTAFBLX-HRDYMLBCSA-N,8.661821066885736,8.800058387920016
64498,C9H14N6O3,primary,Nc1nc(O)c2ncn(CC(N)C(O)CO)c2n1,11,base,pKAH1,9.0,chembl,IWURQOALOLTQBH-UHFFFAOYSA-N,8.03559934680803,8.329190665321574
64503,C10H13NO,primary,COc1ccc(C2CC2N)cc1,9,base,pKAH1,9.65,chembl,SCLDJNREJBDLHE-UHFFFAOYSA-N,8.627359776967063,8.807126871206366
64508,C12H16N2O3,secondary,O=C(NC1CCNCC1)c1cccc(O)c1O,6,base,pKAH1,10.03,chembl,DIFHWCKQWATHHM-UHFFFAOYSA-N,9.46550397517389,9.439010991936962
64511,C10H16N2O,tertiary,C1CC(O/N=C2\CN3CCC2C3)C1,7,base,pKAH1,7.86,chembl,GRUCVBWUZVLLAP-ZHACJKMWSA-N,8.827449173007007,8.738768735383227
64513,C13H20N4,primary,CC(C)=CCNC(=N)Nc1ccc(CN)cc1,7,base,pKAH1,10.8,chembl,KCPKWKCQYOFATH-UHFFFAOYSA-N,9.835589826647679,9.801227441775959
64517,C10H16N2O2,tertiary,CN(C)CCc1cc(O)c(O)cc1N,1,base,pKAH1,9.07,chembl,CLAZTGPFTGGMMF-UHFFFAOYSA-N,8.637827118467449,8.757683990979817
64559,C12H27N3O3,secondary,CCOCCOCCOCCNN1CCNCC1,12,base,pKAH1,8.37,chembl,PEMDGIUERQZKAX-UHFFFAOYSA-N,9.438411010834162,9.456043505540277
64570,C10H13N,tertiary,CN1CCc2ccccc2C1,1,base,pKAH1,8.68,chembl,KYXSVGVQGFPNRQ-UHFFFAOYSA-N,8.996280914191377,9.217691533978396
64579,C8H13NO,tertiary,CN1[C@@H]2CC[C@H]1CC(=O)C2,1,base,pKAH1,8.88,chembl,QQXLDOJGLXJCSE-KNVOCYPGSA-N,8.567864608400322,8.568268550882301
64586,C12H22N4O,primary,N#CC1CCCCN1C(=O)C(N)CCCCN,16,base,pKAH1,10.21,chembl,RVIRSPCRFRPYII-UHFFFAOYSA-N,10.007351990257222,10.003526319241331
64604,C10H12N4,primary,NCCc1ccccc1-c1c[nH]nn1,0,base,pKAH1,9.76,chembl,XMRSCSZLYHXIRW-UHFFFAOYSA-N,9.517077047414501,9.538081489842225
64633,C11H16N2O3,primary,NCCCN1C(=O)C2C(C1=O)[C@H]1CC[C@@H]2O1,0,base,pKAH1,9.77,chembl,SNZBAAUBRMTBOQ-QPIHLSAKSA-N,9.677010253757722,9.677631688520075
64634,C8H12N4O3,primary,N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)O,0,base,pKAH1,7.84,chembl,LYCVKHSJGDMDLM-LURJTMIESA-N,8.223905986486638,8.093840556317707
64666,C13H14N2O,secondary,c1cc2cc(O[C@H]3CCNC3)ccc2cn1,9,base,pKAH1,10.29,chembl,UWNKRNQWEDZCFZ-ZDUSSCGKSA-N,9.232650160705957,9.21160263459533
64670,C13H17N3O,primary,N[C@H](COCc1ccccc1)Cc1c[nH]cn1,0,base,pKAH1,9.11,chembl,UFHLBBGYXSGYMU-LBPRGKRZSA-N,9.51651881066412,9.476373725099794
64683,C8H11N3O,primary,NC[C@@H]1C=C[C@@H](c2c[nH]cn2)O1,0,base,pKAH1,9.43,chembl,DCDBUDNURLZBED-XPUUQOCRSA-N,9.378516033077338,9.358514692473113
64687,C13H17N5O3,tertiary,CCOC(=O)c1noc2ncnc(N3CCN(C)CC3)c12,16,base,pKAH1,7.32,chembl,AGGMAFMCVTYVQY-UHFFFAOYSA-N,7.965542513871772,8.322092442203227
64701,C7H13NO2,tertiary,O[C@H]1CCCN2C[C@H](O)[C@H]12,5,base,pKAH1,8.07,chembl,OHWYUBJIJMGVMR-ACZMJKKPSA-N,8.769490730007956,8.906811627608896
64719,C6H8N2O5,primary,NC(C(=O)O)c1c(O)noc1CO,0,base,pKAH1,7.05,chembl,NWDORXFLFUEQIP-UHFFFAOYSA-N,7.748399464793349,7.851264360997554
64722,C7H13NO2,secondary,COC(=O)C1CCCCN1,9,base,pKAH1,6.53,chembl,CXQTTWVBUDFUNO-UHFFFAOYSA-N,8.905486529994224,8.920777881907767
64724,C11H20N6,tertiary,CCCc1nc(N)nc(N2CCN(C)CC2)n1,6,base,pKAH1,7.27,chembl,KRRCVYIYEWMPAV-UHFFFAOYSA-N,8.557836296144128,8.700073378881637
64736,C13H18N2O4,primary,N[C@@H](Cc1ccccc1)[C@H](O)C(=O)NCCC(=O)O,0,base,pKAH1,8.35,chembl,MZXYZGMKLPCJRH-JQWIXIFHSA-N,7.987247439623229,8.252793862014702
64743,C12H14N2O,tertiary,O=C1Nc2ccccc2CN2CCC[C@@H]12,10,base,pKAH1,8.24,chembl,UPCFVLAXIRKPNN-NSHDSACASA-N,8.466376245530391,8.631893697143854
64762,C11H13N3O3,secondary,O=C(Nc1ccc([N+](=O)[O-])cc1)[C@@H]1CCCN1,16,base,pKAH1,9.42,chembl,JWXPYNYNEUYKOW-JTQLQIEISA-N,8.240423572996628,8.661827866140733
64773,C8H12N2,tertiary,CN(C)Cc1cccnc1,1,base,pKAH1,7.99,chembl,SLZCOYDOFRTTHF-UHFFFAOYSA-N,8.655517182673261,8.673032028496268
64776,C10H18N4,tertiary,CN1CN2CCCN3CCCC(=N1)C32,3,base,pKAH1,6.11,chembl,VQYIJHJVYPQOST-UHFFFAOYSA-N,8.660068829608866,8.776204731006128
64785,C9H19N2O,primary,CC1(C)CC(CN)C(C)(C)N1[O],6,base,pKAH1,9.86,chembl,MMNYKXJVNIIIEG-UHFFFAOYSA-N,9.825903318086938,9.821863212540523
64786,C10H19N,primary,CC1C2(N)CCC(C2)C1(C)C,3,base,pKAH1,10.77,chembl,KYIZMQGZWKMNGV-UHFFFAOYSA-N,10.174339224811092,10.237130154192382
64817,C8H13N3O3,primary,CCCc1cnn(O)c1C(N)C(=O)O,10,base,pKAH1,7.39,chembl,SSPXLOGHCJIQFQ-UHFFFAOYSA-N,7.86468482156138,7.8670934953363085
64834,C13H20N2O2,tertiary,COc1ccc2c(c1)N(CCN(C)C)CCO2,11,base,pKAH1,8.81,chembl,DVDMPYVRIBHKEM-UHFFFAOYSA-N,8.201444438038479,8.354966766632826
64843,C11H11N,primary,NCc1cccc2ccccc12,0,base,pKAH1,9.46,chembl,NVSYANRBXPURRQ-UHFFFAOYSA-N,9.224773330519286,9.294450188039406
64849,C12H15N,secondary,c1ccc2c(c1)CCNC2C1CC1,8,base,pKAH1,9.33,chembl,KFPVVOFDTSXFCU-UHFFFAOYSA-N,9.237299566027307,9.37970818261122
64861,C10H17NO,primary,NCC(O)C1=C/CCCC/C=C\1,0,base,pKAH1,9.52,chembl,KOKOUXVZNKPBEZ-UNQQQNFISA-N,9.269204105206077,9.420011661729163
64873,C11H13NO2,secondary,O=C1C[C@H](NCc2ccccc2)CO1,4,base,pKAH1,7.71,chembl,FKARKUHQDWERTA-JTQLQIEISA-N,7.511785076115199,8.505095858857102
64892,C12H21NO,primary,NCC(O)C12CC3CC(CC(C3)C1)C2,0,base,pKAH1,9.57,chembl,GLCFWAYXPRBRNU-UHFFFAOYSA-N,9.586713465981143,9.479193836223546
64901,C8H9NO3,primary,N[C@H](C(=O)O)c1cccc(O)c1,0,base,pKAH1,8.23,chembl,DQLYTFPAEVJTFM-ZETCQYMHSA-N,7.565843283377325,8.049905709211627
64904,C12H20N2O2,secondary,CC(C)NC[C@H](O)COc1ccc(N)cc1,3,base,pKAH1,9.67,chembl,MBHQWSSJIBMVIA-NSHDSACASA-N,8.412740388043527,8.617640224531959
64914,C8H17NO5,primary,NCCC1OC(CO)C(O)C(O)C1O,0,base,pKAH1,9.83,chembl,BNFUZESWWRCHFC-UHFFFAOYSA-N,9.453205235860468,9.557095329754384
64929,C10H19N3O,primary,C[C@@H](C#N)N(C)C(=O)[C@@H](N)C(C)(C)C,9,base,pKAH1,8.23,chembl,KNARVBXGIRZZRK-JGVFFNPUSA-N,7.856790540522268,8.556662871065289
64930,C9H13N,primary,C[C@@H](CN)c1ccccc1,3,base,pKAH1,9.81,chembl,AXORVIZLPOGIRG-QMMMGPOBSA-N,9.278945016377943,9.360534680505792
64932,C4H6N2O2,primary,N#CC[C@H](N)C(=O)O,4,base,pKAH1,7.23,chembl,BXRLWGXPSRYJDZ-VKHMYHEASA-N,7.587964308365361,8.325930252363811
64958,C13H23N3O,secondary,CCCN[C@@H]1Cc2c[nH]nc2C[C@H]1CCCO,3,base,pKAH1,10.49,chembl,NVSKAXDWGLOUCO-ZYHUDNBSSA-N,8.937485458297548,9.065584141812925
64968,C10H20N2O2,primary,CC(C)(C)OC(=O)N1CCCC(N)C1,12,base,pKAH1,9.41,chembl,AKQXKEBCONUWCL-UHFFFAOYSA-N,10.156189638166971,10.086702665646621
64987,C10H15N,primary,CCC(N)Cc1ccccc1,3,base,pKAH1,10.04,chembl,IOLQWLOHKZENDW-UHFFFAOYSA-N,9.983292329774791,9.96259084367319
65011,C6H13NO,tertiary,CN1CCC(O)CC1,1,base,pKAH1,9.03,chembl,BAUWRHPMUVYFOD-UHFFFAOYSA-N,9.395572544687857,9.55209230425196
65015,C13H16N4O8,secondary,O=C(NC[C@@H]1N[C@H](CO)[C@H](O)[C@@H]1O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,5,base,pKAH1,8.67,chembl,MLTRZBZSUMDYKY-QCNOEVLYSA-N,7.861745402627077,8.273257747526685
65016,C5H9N3O2,primary,NCC1CNC(=O)C(=O)N1,0,base,pKAH1,8.72,chembl,WHGANRDWMKINNH-UHFFFAOYSA-N,8.680989232413584,8.933602304010698
65018,C11H14N2O,secondary,O=C(c1ccccc1)N1CCNCC1,11,base,pKAH1,7.82,chembl,VUNXBQRNMNVUMV-UHFFFAOYSA-N,8.536428850792703,8.844681252890757
65027,C10H13NO,secondary,c1ccc(OC[C@@H]2CCN2)cc1,9,base,pKAH1,9.84,chembl,HQEFJGXPIXHFQT-VIFPVBQESA-N,9.18510493081646,9.109280873421397
65040,C13H15NO2,secondary,c1c2c(cc3c1OCO3)C1NCCCC1C2,10,base,pKAH1,9.22,chembl,JFXHPCAKMLEPSV-UHFFFAOYSA-N,9.607908024981455,9.503467865824536
65055,C13H22N2O4,secondary,O=C(CC1C=CCC1)NC[C@@H]1N[C@H](CO)[C@H](O)[C@@H]1O,11,base,pKAH1,8.67,chembl,PLEXHRNSMSSUEP-ZWOXVFRUSA-N,8.13664004423615,8.532619980250134
65064,C7H15NO4,secondary,OC[C@H]1C[C@@H](O)[C@@H](O)[C@@H](CO)N1,11,base,pKAH1,8.16,chembl,UDOJSYOHBGQOJB-GBNDHIKLSA-N,8.065107702885488,8.48721317613314
65079,C10H15N3O6,primary,C[C@H]1C(=O)NCC(=O)ON1C(=O)[C@@H](N)CCC(=O)O,13,base,pKAH1,8.07,chembl,CQNPGJWQMWZWJN-WDSKDSINSA-N,7.886089585039074,8.198117060190725
65141,C11H17N3,tertiary,CN1CCN(c2ccc(N)cc2)CC1,1,base,pKAH1,8.04,chembl,MOZNZNKHRXRLLF-UHFFFAOYSA-N,8.712768073488697,8.634189051196817
65144,C13H18N2O4,primary,COC(=O)[C@@H](N)CCC(=O)Nc1ccc(OC)cc1,5,base,pKAH1,7.18,chembl,WWNJFFYYSVZTPV-NSHDSACASA-N,7.960239966970002,8.47904194712161
65171,C11H13NO2,secondary,COC(=O)C1Cc2ccccc2CN1,13,base,pKAH1,5.24,chembl,YTNGWXICCHJHKA-UHFFFAOYSA-N,7.52128956741717,8.610626614320257
65172,C6H13NO4,secondary,OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O,3,base,pKAH1,8.06,chembl,LXBIFEVIBLOUGU-KVTDHHQDSA-N,8.086425078738218,8.51604647432807
65188,C10H14N2O4,primary,NC1C(=O)C=CN([C@H]2CC[C@@H](CO)O2)C1=O,0,base,pKAH1,6.04,chembl,YXRRTMXELBJWHI-DZESUTGNSA-N,7.842076631765665,8.598264500694793
65204,C13H21NO,tertiary,CC1CCC/C(=C/[C@@H]2CCCN2C)C1=O,11,base,pKAH1,8.21,chembl,DTYUINVVIMERIJ-GUMPQPAYSA-N,8.680780644466276,8.789322048696533
65222,C10H18N2O2,primary,C[C@H](N)C(=O)NC(=O)C1CCCCC1,2,base,pKAH1,6.67,chembl,XUYIYNVELCTVCH-ZETCQYMHSA-N,8.697532910692688,8.919723918063326
65244,C13H21N,secondary,CNC1CC12C1CC3CC(C1)CC2C3,1,base,pKAH1,10.11,chembl,XXQOTZBRCCQPND-UHFFFAOYSA-N,10.056192553920383,10.054180880832382
65299,C13H17N3O2,tertiary,COc1cccc2nc(N3CCN(C)CC3)oc12,12,base,pKAH1,7.41,chembl,AVQCCXICIZAVCB-UHFFFAOYSA-N,8.265574480575449,8.377741500532094
65306,C12H18N2O5,tertiary,CN1CCN(C2=CC(=O)CC2)CC1.O=C(O)C(=O)O,1,base,pKAH1,7.01,chembl,DMJJWSQFAHEXHQ-UHFFFAOYSA-N,9.601901461333293,9.542239968287777
65336,C10H21NO3,secondary,CCC(=O)OCC(O)CNC(C)(C)C,9,base,pKAH1,9.96,chembl,CKVUQMJSDNJXGZ-UHFFFAOYSA-N,8.349084605221398,8.79031534123369
65347,C12H16N2O3,tertiary,CN(CC(=O)CC(=O)NO)Cc1ccccc1,1,base,pKAH1,7.0,chembl,WQPQRXRNXGTHER-UHFFFAOYSA-N,7.588058035480105,8.465305495423324
65364,C11H14N2,secondary,c1cc2c(cn1)[C@@]1(CCCN1)CC2,10,base,pKAH1,10.05,chembl,ZUOIZGUVVOQOLH-LLVKDONJSA-N,9.049856249078656,9.055319669908762
65366,C13H26N4O2,secondary,CC(C)C[C@H](NC[C@@H]1CCCN1)C(=O)NCC(N)=O,11,base,pKAH1,10.24,chembl,YXMUYZBZHWHMEP-QWRGUYRKSA-N,8.557321308689467,8.908635042366562
65409,C13H19NO2,primary,CC[C@]1(c2ccccc2)OC[C@H](CCN)O1,14,base,pKAH1,10.13,chembl,OTBOADKGPXWFHX-STQMWFEESA-N,8.687655097014611,8.78731563822438
65413,C13H21NO2,secondary,Cc1ccc(OCCN[C@H](C)CO)c(C)c1,8,base,pKAH1,9.11,chembl,OBZWTZGVEZUHGO-GFCCVEGCSA-N,8.905582072227768,9.035381445840478
65421,C13H19N,primary,NCC12C3CCC4C3C3C(CCC31)C42,0,base,pKAH1,9.88,chembl,OCNDXPOJGVEFID-UHFFFAOYSA-N,10.466806118750261,10.451235027668329
65433,C9H14N2O3,secondary,O=C1[C@H]2CNC[C@H]2C(=O)N1CCCO,4,base,pKAH1,10.12,chembl,ZPCZLSGARDFZFM-KNVOCYPGSA-N,7.874061608168448,8.618808894253164
65450,C12H21N5,tertiary,CCCCCn1nnc(C2=CCCN(C)C2)n1,13,base,pKAH1,7.43,chembl,KXPXMBDYMQHOPI-UHFFFAOYSA-N,8.358533364828174,8.564250441747324
65456,C12H18N2O,primary,Cc1cccc(C)c1NC(=O)CCCN,14,base,pKAH1,9.99,chembl,AKWPXXBNZJXUAR-UHFFFAOYSA-N,8.806648712362628,8.797304393048595
65478,C6H8N2O4,secondary,CNC(C(=O)O)c1cc(O)no1,1,base,pKAH1,7.33,chembl,WQILXFDLXYKVFJ-UHFFFAOYSA-N,7.569331307024029,7.831225004298493
65501,C10H15NO2,primary,[3H]C([3H])([3H])C(N)C([3H])([3H])c1cc(O)c(C)cc1O,5,base,pKAH1,9.45,chembl,ISJCIACBPBDNKH-OMSGHMRUSA-N,8.674492965078459,8.662821551769163
65531,C10H15N3,tertiary,c1[nH]nc2c1CCN1CCCCC21,7,base,pKAH1,8.13,chembl,FIWQPBGSTABWLI-UHFFFAOYSA-N,9.39674552334402,9.349774811907832
65586,C11H16N2,tertiary,C[C@@H]1CC[C@@H](c2cccnc2)N1C,11,base,pKAH1,8.86,chembl,DZBPBWWCIKAMER-KOLCDFICSA-N,8.89109903911863,8.87050103987931
65595,C12H22N4O5,tertiary,COC(=O)/N=C(\NCCCN1CCOCC1)NC(=O)OC,10,base,pKAH1,7.15,chembl,QFOBNAQIHYFBQW-UHFFFAOYSA-N,7.815816973436196,8.593894263223412
65598,C13H24N6,secondary,CN[C@@H]1CCN(c2cc(N(C)C(C)C)nc(N)n2)C1,1,base,pKAH1,9.59,chembl,LFLJQIAXEUZUCD-SNVBAGLBSA-N,8.989739094007742,9.07230637427154
65637,C11H11NO3,secondary,CNCc1cc(=O)oc2cc(O)ccc12,1,base,pKAH1,8.96,chembl,JQLGMEHNJJQLNB-UHFFFAOYSA-N,8.131683619259439,8.365471641018821
65684,C12H16N2,primary,N[C@@H]1[C@H]2CC[C@H](C2)[C@H]1c1cccnc1,0,base,pKAH1,10.03,chembl,LOMLRBVYEJFUID-LLHIFLOGSA-N,8.8847939771303,9.094818546832048
65696,C13H16N4O3,tertiary,O=[N+]([O-])c1ccc2oc(NCCN3CCCC3)nc2c1,12,base,pKAH1,8.67,chembl,FYIXEYXYPUQMIL-UHFFFAOYSA-N,8.41133669299318,8.729284749920199
