ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,predicted_pka_value,linear_predicted_pka
2047,C10H16N2O,tertiary,Cc1cc([C@@H]2CC[C@@H](C)N2C)on1,9,base,pKAH1,8.29,chembl,QLYVMMPGJQIKAB-BDAKNGLRSA-N,8.637475638944736,8.580828049080827
117737,C11H21NO6,secondary,CCOC(=O)CC[C@@H]1N[C@@H]([C@H](O)CO)[C@H](O)[C@H]1O,8,base,pKAH1,8.65,chembl,DANNJLBSVHIXCT-MXDNDHKRSA-N,8.47908043300215,8.39826966330399
114442,C12H22N4O2,tertiary,CN1CCN(CCN2C(=O)NC(C)(C)C2=O)CC1,1,base,pKAH1,7.83,chembl,OZNXYPNWURBJCZ-UHFFFAOYSA-N,8.52196563185483,8.44769699685032
111817,C12H15N3O,primary,COc1cccc(-c2nc(CCN)c[nH]2)c1,12,base,pKAH1,9.57,chembl,DLAYSILEKULVSE-UHFFFAOYSA-N,9.563021506298467,9.647565886889913
60666,C12H22N2O6,tertiary,CC(CCOC(=O)N1CCC1)N(C)C.O=C(O)C(=O)O,11,base,pKAH1,9.44,chembl,RYUJPNRVALJASD-UHFFFAOYSA-N,9.57838773471746,9.665276232597384
3431,C12H16N2O,secondary,CC(=O)c1ccc(N2CCNCC2)cc1,10,base,pKAH1,8.75,chembl,KPXVKKBJROCIJB-UHFFFAOYSA-N,8.72650901605164,8.68344346290079
46662,C12H18N2O2,secondary,O=C(CCCCNCc1ccccc1)NO,6,base,pKAH1,9.48,chembl,QJUZUPMAKNUHRU-UHFFFAOYSA-N,8.640219768541888,8.583990795495009
75567,C12H18N2O,tertiary,Cn1cccc1C(=O)CN1CCCCC1,9,base,pKAH1,7.06,chembl,LNZJESQAAKBMTP-UHFFFAOYSA-N,8.64420176748931,8.58858024815982
31776,C6H13NO3,secondary,C[C@@H]1N[C@@H](CO)[C@H](O)[C@@H]1O,2,base,pKAH1,9.45,chembl,YRBKDBZXOAEMOT-AZGQCCRYSA-N,8.715377609861083,8.670613961316562
3497,C10H13N5O4,secondary,OC[C@H]1N[C@@H](c2n[nH]c3c(O)ncnc23)[C@H](O)[C@@H]1O,3,base,pKAH1,7.3,chembl,UMACXNRGXRACLJ-PRMBHOGLSA-N,7.911765125608661,7.744410437401752
38833,C12H15N,tertiary,CN1CC=C(c2ccccc2)CC1,1,base,pKAH1,8.54,chembl,PLRACCBDVIHHLZ-UHFFFAOYSA-N,9.132872403321102,9.151797562238938
85531,C13H20N2O,primary,Cc1cccc(C)c1NC(=O)CCC(C)N,15,base,pKAH1,10.22,chembl,HHAZTDHVUNAVFB-UHFFFAOYSA-N,9.17068666553933,9.195380388049992
80230,C12H11N3O,primary,NCc1cc2c(o1)c(N)nc1ccccc12,0,base,pKAH1,7.75,chembl,BITKAPWCMDNGBS-UHFFFAOYSA-N,9.079631799110825,9.090435106825138
10843,C12H16N2,secondary,CN1c2ccccc2C2(C)CCNC12,12,base,pKAH1,8.5,chembl,GYAREJMRCDWFCZ-UHFFFAOYSA-N,9.157960058405363,9.180712337707387
27183,C13H23N,primary,CCCC12CC3CC(CC(N)(C3)C1)C2,10,base,pKAH1,10.7,chembl,COHBMLHLXRNIBJ-UHFFFAOYSA-N,10.516769678754,10.746808289871488
83949,C9H14N2,secondary,CC1CNC(C)c2cc[nH]c21,3,base,pKAH1,9.19,chembl,JZEKCFQKDODDOM-UHFFFAOYSA-N,9.600651654544388,9.690936512152449
398,C8H17N3O2,secondary,NC(=O)C(CCO)N1CCNCC1,10,base,pKAH1,8.92,chembl,MTMLZDTYEUFDOY-UHFFFAOYSA-N,9.693957059652043,9.798475651606465
74317,C13H20N2O2,tertiary,CCN(CC)CCOC(=O)c1ccc(N)cc1,2,base,pKAH1,8.96,chembl,MFDFERRIHVXMIY-UHFFFAOYSA-N,8.751511942165987,8.71226058399969
34975,C6H12N2O,secondary,NC(=O)C1CCCCN1,8,base,pKAH1,8.87,chembl,XIMBESZRBTVIOD-UHFFFAOYSA-N,9.026029649450983,9.028655952223602
86748,C9H18N2O5,secondary,CC(=O)N[C@H]1CN[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,6,base,pKAH1,7.82,chembl,BYZRWXDITGCYRJ-XDQCBXAXSA-N,8.455223922152818,8.370773843054858
87255,C12H17NO,tertiary,CC[C@H](CO)N1Cc2ccccc2C1,5,base,pKAH1,8.29,chembl,OGAAQVONYOTBGB-GFCCVEGCSA-N,9.089681632364364,9.102018041581115
3320,C9H21N5,tertiary,CN1CCN(CCCN=C(N)N)CC1,8,base,pKAH1,11.8,chembl,BKTZIZAWQMGVPX-UHFFFAOYSA-N,10.311229342599908,10.509912786898244
96019,C8H14N2O2,tertiary,CN1CCC[C@@H]1[C@H]1CNC(=O)O1,1,base,pKAH1,9.0,chembl,CRTBVFNYYUEWDJ-RNFRBKRXSA-N,8.59911638653663,8.536617094856819
36324,C8H12N2O2,secondary,Cn1oc2c(c1=O)CCNCC2,9,base,pKAH1,9.62,chembl,IQPWSMRSMWNRRG-UHFFFAOYSA-N,8.709263700617477,8.663567375558763
100008,C6H14N2O3,primary,NC[C@H]1N[C@@H](CO)[C@H](O)[C@H]1O,3,base,pKAH1,9.19,chembl,NJOZFAFEQVQFJI-VANKVMQKSA-N,8.661974990473086,8.609064775318716
75924,C11H17N3,tertiary,CCN1CCC(=Cc2c[nH]cn2)CC1,2,base,pKAH1,8.47,chembl,GNEZRTQDFCRQHS-UHFFFAOYSA-N,8.857667965440587,8.834610702705453
93133,C9H15NO3,secondary,CC(=O)OC1CC2NC1CCC2O,7,base,pKAH1,9.57,chembl,FSXBMHMVOFJROW-UHFFFAOYSA-N,8.535539040919561,8.463341028711008
83295,C9H22N6O3,primary,N=C(NCCC[C@H](N)C[C@H](O)CCN)N[N+](=O)[O-],13,base,pKAH1,10.06,chembl,MRKNVCRAAKPKPN-JGVFFNPUSA-N,9.715349533811144,9.82313154650567
1159,C12H19N3O,tertiary,CCCN1CCO[C@@H]2Cc3n[nH]cc3C[C@H]21,3,base,pKAH1,7.69,chembl,MMWBZHVPEPJHJM-VXGBXAGGSA-N,8.69733408322633,8.649817895699806
15582,C6H8N2O2,secondary,Oc1noc2c1CNCC2,7,base,pKAH1,7.58,chembl,SXXLKZCNJHJYFL-UHFFFAOYSA-N,8.475130692918688,8.393717390591037
33592,C13H19N5O2,tertiary,COC[C@@H]1CCCN1Cc1c[nH]c2c(O)nc(N)nc12,7,base,pKAH1,8.26,chembl,QIVCGUQPWKLPPR-VIFPVBQESA-N,8.390058862076481,8.295667856697552
2684,C11H15N,tertiary,CN1CCC(c2ccccc2)C1,1,base,pKAH1,9.43,chembl,YDNBZEZHOYJIKQ-UHFFFAOYSA-N,9.26871403881998,9.30836183165849
54213,C8H14N4O4,secondary,O=[N+]([O-])c1nccn1CC(O)CNCCO,12,base,pKAH1,9.27,chembl,QTQYNIHOQCATOC-UHFFFAOYSA-N,8.541807378855005,8.470565601248975
61026,C7H11N3O,primary,CC(N)C(=O)Cc1cn[nH]c1,2,base,pKAH1,7.92,chembl,OORLILJNSLAFTQ-UHFFFAOYSA-N,8.618018149480083,8.558402320683312
42920,C13H17N3O,tertiary,Cc1ccc2nc(N3CCN(C)CC3)oc2c1,10,base,pKAH1,7.39,chembl,BRZBYMXDWTULTI-UHFFFAOYSA-N,8.430886748848812,8.342724035320392
62181,C12H26N4O6,primary,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,15,base,pKAH1,9.15,chembl,SYJXFKPQNSDJLI-HKEUSBCWSA-N,9.395117614813,9.454048266120843
942,C13H19N,primary,CC(N)Cc1ccc2c(c1)CCCC2,2,base,pKAH1,10.04,chembl,UTVKUFYOPJCDPE-UHFFFAOYSA-N,10.23434790953311,10.421303095504099
9519,C7H14N2O3,primary,CC(C)[C@@H](NC(=O)CN)C(=O)O,8,base,pKAH1,8.14,chembl,STKYPAFSDFAEPH-ZCFIWIBFSA-N,8.354649696923882,8.254857025375378
112528,C9H16N2O2,tertiary,CN1CC=C(OC(=O)N(C)C)CC1,1,base,pKAH1,7.81,chembl,HYXALWQOUGCQLC-UHFFFAOYSA-N,8.413598511411996,8.322798478226602
71906,C13H25NO,primary,C[C@H](CN)[C@H]1CC[C@H]2[C@@H](O)CCC[C@]12C,3,base,pKAH1,10.22,chembl,SYUSUOXATAJHIW-NAWOPXAZSA-N,9.994613444799002,10.144997151542661
5227,C12H14N2,secondary,c1ccc2c(c1)cc1n2CCCNC1,12,base,pKAH1,9.39,chembl,FEJCIXJKPISCJV-UHFFFAOYSA-N,8.928147489907833,8.915841874700162
102278,C10H14N6O,secondary,Nc1ncnc2c1ncn2[C@H]1CN[C@@H](CO)C1,12,base,pKAH1,10.33,chembl,LIMGOFPYHUEMJW-RNFRBKRXSA-N,8.564479078217973,8.496695867085565
6318,C13H18N2O,primary,N[C@@H](Cc1ccccc1)C(=O)N1CCCC1,0,base,pKAH1,8.0,chembl,XJPALNDNNCWDJU-LBPRGKRZSA-N,9.58314860722846,9.670763375944468
111962,C6H11NO2,secondary,OC[C@@H]1NCC=C[C@H]1O,3,base,pKAH1,8.75,chembl,IIZFBLMFSCOJPJ-NTSWFWBYSA-N,8.756330409258865,8.717814107978903
29679,C9H9NO5,primary,N[C@H](C(=O)O)c1ccc(C(=O)O)c(O)c1,0,base,pKAH1,8.3,chembl,GXZSAQLJWLCLOX-ZETCQYMHSA-N,7.886544178002331,7.715342035644424
93680,C12H16N6,tertiary,CN1CCN(c2nccc(-n3ccnc3)n2)CC1,1,base,pKAH1,7.45,chembl,SJXASEQOEUUBFT-UHFFFAOYSA-N,8.8820353418577,8.862695321036245
27323,C9H16N2O,tertiary,C/C(CCC#CCN(C)C)=N\O,7,base,pKAH1,8.35,chembl,XAXOWOWRTQJPQD-MDZDMXLPSA-N,8.445025302357292,8.35901942437821
115704,C10H22N2O3,tertiary,CC(CCOC(=O)N(C)CCO)N(C)C,12,base,pKAH1,9.44,chembl,XYOJAHNPJDEZIR-UHFFFAOYSA-N,8.61074589411143,8.55002068316368
57375,C13H13N3,secondary,N#Cc1c2n(c3ccccc13)CCNCC2,13,base,pKAH1,9.83,chembl,XGGUCZZULJWRBF-UHFFFAOYSA-N,8.606037843735326,8.544594419965227
31428,C13H23N3O,primary,N[C@H](COCC1CCCCC1)Cc1c[nH]cn1,0,base,pKAH1,9.11,chembl,VAIZALGZSSOISU-LBPRGKRZSA-N,10.468879405804152,10.691612358453554
28641,C13H16N2,tertiary,CN1CCc2cc3ccccc3n2CC1,1,base,pKAH1,7.47,chembl,XDQDEBKSCSUIEP-UHFFFAOYSA-N,8.66885625992365,8.616995782040256
93262,C10H13N3,tertiary,c1cnc([C@H]2CN3CCC2C3)cn1,6,base,pKAH1,9.06,chembl,AOKDDLNSLKZPSN-GKAPJAKFSA-N,9.330464951988734,9.379532843187839
25967,C11H18N4O3,secondary,NC(=O)CN1CC[C@@H](NC(=O)[C@@H]2CCCN2)C1=O,15,base,pKAH1,9.5,chembl,QXHVGEXNEZRSGG-JGVFFNPUSA-N,8.514415704371388,8.438995328350272
91816,C9H17N,primary,CC(N)[C@@H]1C[C@H]2CC[C@@H]1C2,2,base,pKAH1,10.45,chembl,LPUCHTNHUHOTRY-HNACHXKJSA-N,10.450024660539338,10.669881322849955
54260,C11H18N2,secondary,CNC(C)CNCc1ccccc1,1,base,pKAH1,9.7,chembl,QJDUFSUALAOAAU-UHFFFAOYSA-N,9.855226191409598,9.98434638042109
102767,C12H17NO2,tertiary,CN1CCCCC1CC(=O)c1ccco1,1,base,pKAH1,7.85,chembl,PXJZDYHQTNYCSQ-UHFFFAOYSA-N,8.831242276374455,8.804153776245808
7615,C12H16N2O,secondary,Cc1ccc2n(c1=O)C[C@@H]1CNC[C@H]2C1,11,base,pKAH1,9.82,chembl,MYEABNSFVNHLCV-VHSXEESVSA-N,8.917765961330613,8.903876644517371
8060,C11H19N,secondary,CNC12CC3CC(CC(C3)C1)C2,1,base,pKAH1,10.85,chembl,NZOLSRPWNVZXTK-UHFFFAOYSA-N,10.466014348700767,10.688310237048807
96976,C11H19N5,tertiary,CCc1cc(N2CC(N(C)C)C2)nc(N)n1,8,base,pKAH1,8.32,chembl,JUMMAYSLOXFFLQ-UHFFFAOYSA-N,8.590765080871453,8.526991797978097
50153,C6H16N2O,primary,NCCCC[C@@H](N)CO,0,base,pKAH1,10.36,chembl,LTGPFZWZZNUIIK-ZCFIWIBFSA-N,10.093118004737102,10.258528576606595
48847,C13H19NO,secondary,OC[C@H](c1ccccc1)[C@H]1CCCCN1,14,base,pKAH1,9.8,chembl,IKNCLLOBJQVKNP-CHWSQXEVSA-N,8.788737601397901,8.75516501547169
51243,C6H13NO3,secondary,OC[C@@H]1NCC[C@H](O)[C@@H]1O,3,base,pKAH1,8.63,chembl,YZNNBIPIQWYLDM-HCWXCVPCSA-N,8.648527699688412,8.593566101074675
38697,C12H17N3O,secondary,COc1ccc(N2CC[C@@H]3CN[C@@H]3C2)cn1,11,base,pKAH1,9.88,chembl,AKHVAZATPKHABW-MWLCHTKSSA-N,9.806240786444155,9.92788825465965
69895,C11H14N4O4,secondary,O=c1[nH]cnc2c([C@H]3N[C@@H](CO)[C@H](O)[C@@H]3O)c[nH]c12,8,base,pKAH1,7.94,chembl,IWKXDMQDITUYRK-LBHYJYKWSA-N,8.201091037855884,8.077873001429156
16005,C13H12N2,secondary,C1=C(c2ccc3ccccc3n2)CNC1,13,base,pKAH1,9.92,chembl,SSSOTJBXYRJGIG-UHFFFAOYSA-N,9.149618878015668,9.171098710714357
13159,C7H14N2,primary,N[C@H]1CN2CCC1CC2,0,base,pKAH1,10.07,chembl,REUAXQZIRFXQML-ZETCQYMHSA-N,10.350097849950288,10.554710682877573
127038,C9H15N3O,tertiary,CCN1CCc2nc(N)oc2CC1,2,base,pKAH1,9.47,chembl,ZNXAJGZPUQOEDZ-UHFFFAOYSA-N,9.005039507097854,9.004463764824935
23059,C10H16N2O2,secondary,CC(C)Oc1noc2c1CNCCC2,10,base,pKAH1,7.87,chembl,XTTVTDWUFDGHOL-UHFFFAOYSA-N,8.865511721690364,8.843651023533758
1140,C11H15NO,primary,COc1cccc2c1CCC(N)C2,11,base,pKAH1,10.01,chembl,SIHPGAYIYYGOIP-UHFFFAOYSA-N,9.88330155442704,10.01670463850133
56287,C13H17N5O3,secondary,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2ncnc-2c1O,4,base,pKAH1,9.28,chembl,LGYUMSOWBXGMMD-ZJUUUORDSA-N,8.968750942650564,8.962639381894702
3775,C12H15N3O,secondary,O=C1NC2CCNCCN2c2ccccc21,6,base,pKAH1,9.35,chembl,OCAKADOGXISKBY-UHFFFAOYSA-N,8.71305104130095,8.667932474852314
14087,C12H23N3,tertiary,CCN(CC)CCCCCc1c[nH]cn1,2,base,pKAH1,10.33,chembl,XOTVIUDNDAPPIB-UHFFFAOYSA-N,10.314370796617233,10.51353346955074
16092,C13H23N5,secondary,CN[C@@H]1CCN(c2ccnc(NCC(C)C)n2)C1,1,base,pKAH1,9.59,chembl,ROOXXUYZFBALHV-LLVKDONJSA-N,8.946052659320566,8.936478476708395
55425,C10H13N3,tertiary,CN(C)Cn1cnc2ccccc21,1,base,pKAH1,8.56,chembl,GQAYWXJPQFELEY-UHFFFAOYSA-N,8.79384036311377,8.761046203202778
84636,C12H17N7,tertiary,CN1CCN(c2cc(-c3cn[nH]c3)nc(N)n2)CC1,1,base,pKAH1,7.55,chembl,VFVAYAJYQHUFEX-UHFFFAOYSA-N,8.291946412182453,8.182588358043049
39742,C12H15N,secondary,c1ccc2c(c1)CCC21CCNC1,11,base,pKAH1,10.86,chembl,ALQRKFSWQNBCSJ-UHFFFAOYSA-N,9.579204136362936,9.666217176268354
91869,C9H17N3O,tertiary,C[C@H](CCOn1cccn1)N(C)C,10,base,pKAH1,9.54,chembl,GBAFYHSHUNTLNB-SECBINFHSA-N,8.772182584009496,8.736084531103808
87710,C10H17N3,primary,C[C@]1(N)CCCC[C@@H]1c1c[nH]cn1,2,base,pKAH1,10.12,chembl,QRPSMQORRBAFIK-SCZZXKLOSA-N,10.390763558596595,10.601579943110309
37958,C11H15N,primary,CC(N)C/C=C/c1ccccc1,2,base,pKAH1,10.4,chembl,LLHJXESMOGGFAI-WEVVVXLNSA-N,9.809036623935885,9.931110597004844
90935,C11H15NO2,secondary,CN[C@@H](C)Cc1ccc2c(c1)OCO2,1,base,pKAH1,10.14,chembl,SHXWCVYOXRDMCX-QMMMGPOBSA-N,9.64744175288993,9.744864437391538
12052,C7H15NO,primary,CC(=O)[C@@H](N)CC(C)C,4,base,pKAH1,8.13,chembl,RVCJZAGFTBLSSU-ZETCQYMHSA-N,8.657956315813655,8.604433052064074
53408,C11H17N3,secondary,c1cncc(N2CCCNCCC2)c1,9,base,pKAH1,10.32,chembl,APYCQWZCHZQKRW-UHFFFAOYSA-N,9.636679400620558,9.732460288883592
78175,C10H19NO3,primary,C[C@H](N)C(=O)CCCC[C@@H](C)C(=O)O,2,base,pKAH1,8.08,chembl,YBWPFLPQZXWNNM-SFYZADRCSA-N,9.455969180150612,9.524182734357558
62755,C8H16N2O2,primary,NC(CO)C(=O)N1CCCCC1,0,base,pKAH1,7.84,chembl,KMUUSRQJGFFSCI-UHFFFAOYSA-N,8.6445755126028,8.589011008069532
127133,C10H14N2,tertiary,[2H][C@H]1CC[C@@H](c2ccccn2)N1C,11,base,pKAH1,8.56,chembl,AQCRXZYYMOXFAN-AYZPNVOZSA-N,8.87274866475862,8.851991961863535
66052,C7H14N2O,secondary,CCC(=O)N1CCNCC1,7,base,pKAH1,7.82,chembl,YEQAMPOYHLICPF-UHFFFAOYSA-N,8.82483679309305,8.796771136847003
7853,C10H28N6,primary,NCCNCCNCCNCCNCCN,15,base,pKAH1,9.85,chembl,LSHROXHEILXKHM-UHFFFAOYSA-N,10.319886538952238,10.519890638071388
97202,C11H15N3,secondary,c1cncc(N2C[C@@H]3CCNC[C@@H]32)c1,10,base,pKAH1,9.47,chembl,NHOKDBHEVHBXTJ-ONGXEEELSA-N,9.409788200299236,9.470956848604956
77439,C10H14N4,tertiary,Cc1nncc([C@H]2CN3CC[C@H]2C3)n1,8,base,pKAH1,8.78,chembl,OVEOYVODAWBPAY-IUCAKERBSA-N,9.293282243998847,9.336677915167444
35020,C9H12N2O4,primary,NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0,base,pKAH1,8.75,chembl,OCYJXSUPZMNXEN-UHFFFAOYSA-N,8.566182440143917,8.498659076778331
57343,C11H15NO2,primary,COc1ccc(OC)c2c1CC(N)C2,12,base,pKAH1,9.79,chembl,MOUCINMECNAGTR-UHFFFAOYSA-N,9.755247468514979,9.86911590892382
83664,C3H8N2O,primary,NCC(=O)CN,5,base,pKAH1,7.79,chembl,RSBQFKJVGZVGFM-UHFFFAOYSA-N,9.106832029306377,9.121784730620305
31442,C6H14N2O3,primary,NC[C@@H]1N[C@@H](CO)[C@@H](O)[C@H]1O,3,base,pKAH1,9.19,chembl,NJOZFAFEQVQFJI-OMMKOOBNSA-N,8.628709265592049,8.57072436596201
122342,C11H14N4O,primary,NCCNCc1nc(-c2ccccc2)no1,0,base,pKAH1,9.38,chembl,XWBUDHQCIULCPL-UHFFFAOYSA-N,9.610875936084874,9.702720507271819
3902,C11H13NO2,secondary,O=C(O)[C@@H](Cc1ccccc1)[C@H]1CN1,13,base,pKAH1,7.6,chembl,DYSKIYNLUZTAPM-VHSXEESVSA-N,8.366124623561994,8.26808245143228
34070,C8H15NO4,tertiary,O[C@H]1[C@H](O)[C@H](O)CN2CC[C@H](O)[C@H]12,7,base,pKAH1,8.96,chembl,JDVVGAQPNNXQDW-SLBCVNJHSA-N,8.546495577273792,8.475968984075129
92810,C9H15N3O,tertiary,CN(C)CC#CCN1CCNC1=O,1,base,pKAH1,7.98,chembl,ZIQJEFUPGSFPIY-UHFFFAOYSA-N,8.440930591384745,8.354300065475128
26339,C13H16N4O,tertiary,c1cc2oc(N3CCN4CCC3CC4)nc2cn1,8,base,pKAH1,8.3,chembl,CEKDIBLPETYROS-UHFFFAOYSA-N,8.50282867674538,8.425640700306023
81496,C13H17N3O4,primary,NC(=O)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,5,base,pKAH1,7.35,chembl,OMSMPWHEGLNQOD-UWVGGRQHSA-N,8.249216298229857,8.133339767589662
59789,C13H20N2O3,tertiary,CN(CC#CCN1CCCC1)C(=O)CCC(=O)O,6,base,pKAH1,8.18,chembl,JTTPGMRULUVVEK-UHFFFAOYSA-N,8.296263672780526,8.187564216504622
99112,C10H17NO,secondary,CC1(C)C=C(C=O)CC(C)(C)N1,11,base,pKAH1,9.97,chembl,JDRSRFATNJHSLJ-UHFFFAOYSA-N,8.808580414658246,8.778034848788442
46622,C12H21N,secondary,C1CC[C@]23CCCC[C@@]2(C1)CNC3,11,base,pKAH1,11.39,chembl,NQKWNYCHQSMIRV-TXEJJXNPSA-N,10.511462371604512,10.740691353312286
35182,C11H16N2O2,tertiary,CN(CCO)CCC(=O)c1ccncc1,1,base,pKAH1,8.0,chembl,LJNQQPPTOUGCBY-UHFFFAOYSA-N,8.490318883333329,8.411222538606522
97608,C6H13NO4,secondary,O[C@H]1[C@H](O)[C@@H](O)CNC[C@@H]1O,7,base,pKAH1,8.49,chembl,MRFFNLOQLBWKPJ-UNTFVMJOSA-N,8.6022199470099,8.540194103307227
60965,C13H28N4O5,primary,NC[C@H]1O[C@H](OC2C[C@H](CO)NCC[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,0,base,pKAH1,9.81,chembl,YMCJMMJMVULZTO-VRPDCVNOSA-N,9.787931233065763,9.906785579934345
19822,C11H16N2,secondary,CN1CCNC(c2ccccc2)C1,4,base,pKAH1,8.54,chembl,IRMBVBDXXYXPEW-UHFFFAOYSA-N,9.217870843101618,9.249762509268365
4112,C12H17N3O5,tertiary,CCc1noc(C2=CCCN(C)C2)n1.O=C(O)C(=O)O,10,base,pKAH1,7.61,chembl,RBXWDXZLOUBZFA-UHFFFAOYSA-N,8.29566119975543,8.186869836253143
77176,C9H15NO2,primary,C#CCO[C@H]1CC[C@H](N)[C@H](C)O1,8,base,pKAH1,9.77,chembl,QCCWAGHUMIBCSR-XHNCKOQMSA-N,9.464134401063692,9.533593559265626
41135,C8H11NO,primary,NCC(O)c1ccccc1,0,base,pKAH1,9.13,chembl,ULSIYEODSMZIPX-UHFFFAOYSA-N,8.850302201626569,8.82612129203233
109850,C12H16N2O2,primary,Cc1c(O)c(O)c(C)c2c(CCN)c[nH]c12,12,base,pKAH1,8.96,chembl,ZPYZCLCQXCZFIP-UHFFFAOYSA-N,9.744226092947205,9.856413223127747
65347,C12H16N2O3,tertiary,CN(CC(=O)CC(=O)NO)Cc1ccccc1,1,base,pKAH1,7.0,chembl,WQPQRXRNXGTHER-UHFFFAOYSA-N,8.465305495423324,8.38239335976562
19147,C12H24N2O,tertiary,CC1OC2(CCN(C)CC2)CC1N(C)C,6,base,pKAH1,9.92,chembl,XOSAAJZSXBXLJH-UHFFFAOYSA-N,9.293917427661684,9.337409996062627
71574,C12H19NO,secondary,Cc1cccc(C(O)CNC(C)C)c1,9,base,pKAH1,9.63,chembl,VHPYXWIPYRLYSB-UHFFFAOYSA-N,9.024353612991684,9.026724236495895
44687,C13H17N3O5,primary,NCC(=O)N[C@H]1CCO[C@@H](c2ccc([N+](=O)[O-])cc2)OC1,0,base,pKAH1,8.14,chembl,LVZGITQLIVMNBH-GXFFZTMASA-N,8.61948703918743,8.560095289433608
121410,C12H13N3O,primary,NCCc1cn(C(=O)c2ccccc2)cn1,0,base,pKAH1,9.22,chembl,LGGPDUCDDGTTBT-UHFFFAOYSA-N,9.41648397216587,9.478674060096482
9498,C8H17N,primary,C[C@@H](N)C1CCCCC1,2,base,pKAH1,10.46,chembl,XBWOPGDJMAJJDG-SSDOTTSWSA-N,10.349006129113155,10.553452420087613
74937,C12H17N5,primary,NCC1CCN(c2ncnc3[nH]ccc23)CC1,0,base,pKAH1,10.16,chembl,QCXQFRHFMCBJBN-UHFFFAOYSA-N,8.982458535041552,8.978438066740585
54796,C13H17NO,tertiary,CN(C)C1(C)C(=O)CCc2ccccc21,1,base,pKAH1,7.34,chembl,PFKHZAFZGZCHEW-UHFFFAOYSA-N,8.435082792103524,8.347560184739635
55456,C12H15N3O,secondary,CC1CN(c2nc3ccccc3o2)CCN1,15,base,pKAH1,8.7,chembl,FVBZBZHIBVATEE-UHFFFAOYSA-N,8.826796975418754,8.79903034487719
26957,C13H16N2O,tertiary,c1ccc2c(CN3CCOCC3)c[nH]c2c1,6,base,pKAH1,7.14,chembl,VHGISLOQNDQFIW-UHFFFAOYSA-N,8.644393964402157,8.588801764701005
66586,C10H22N2O3,primary,NCCCC[C@H]1NC[C@@H](O)[C@@H](O)[C@H]1CO,0,base,pKAH1,10.24,chembl,ABJSDMRXSVDIMB-JLIMGVALSA-N,9.963447178325687,10.109076472856708
84379,C9H18N2O,primary,CCC(C)C(N)C(=O)N1CCC1,5,base,pKAH1,8.5,chembl,ZAYUDVRLLCITKZ-UHFFFAOYSA-N,8.69083985683641,8.642332975436227
25633,C12H19N3O,secondary,CC(C)Oc1cccc(N2CCNCC2)n1,12,base,pKAH1,8.78,chembl,VNFLCKSDQOEXJF-UHFFFAOYSA-N,9.368805110546695,9.423721790795927
55806,C12H12N2O4,primary,NC(Cc1c(O)noc1-c1ccccc1)C(=O)O,0,base,pKAH1,7.58,chembl,JCXLPVAAGYNKBT-UHFFFAOYSA-N,7.838177215259998,7.659596695432743
120859,C11H16N2O,tertiary,Cc1cnoc1CC1CN2CCC1C2,9,base,pKAH1,9.29,chembl,NHSPZGBYUPGTML-UHFFFAOYSA-N,9.696255383918738,9.801124585111888
119278,C10H19N5,primary,Cn1nnnc1CC1(CN)CCCCC1,9,base,pKAH1,9.74,chembl,NMSNVNVDLOGZEB-UHFFFAOYSA-N,8.700669237214896,8.653661827243356
967,C7H11NO2,secondary,COC(=O)C1=CCCNC1,8,base,pKAH1,8.75,chembl,DYPLDWLIOGXSSE-UHFFFAOYSA-N,8.80631417648441,8.775422896107555
57817,C12H19N3O3,secondary,Cc1c(C(C)C)c(=O)on1C(=O)N1CCNCC1,15,base,pKAH1,7.82,chembl,KSEPRYWQZDMDAT-UHFFFAOYSA-N,8.760564656187936,8.722694289040898
22517,C10H15N3O,tertiary,CN1CCC[C@H]1COc1ncccn1,1,base,pKAH1,8.46,chembl,SDJJZYWBIJGJHA-VIFPVBQESA-N,8.622136234953182,8.563148619865704
35326,C9H14N2O,secondary,CCc1cc([C@@H]2CCCN2)on1,9,base,pKAH1,9.06,chembl,AVRBCQVMEHMRQS-QMMMGPOBSA-N,8.746592387030473,8.706590551002574
84881,C10H18N2O,tertiary,CO/N=C/C(C)CC#CCN(C)C,10,base,pKAH1,8.35,chembl,UEMQRYWEVFSZSB-PKNBQFBNSA-N,8.361370671647878,8.26260328441875
33991,C10H15N3O2,primary,Cc1ccc(NCCCN)c([N+](=O)[O-])c1,9,base,pKAH1,9.82,chembl,FKZUPMCBVURANR-UHFFFAOYSA-N,9.72265981181068,9.831557007006404
97265,C12H17NO2,primary,COc1ccc(OC)c2c1CCC(N)C2,13,base,pKAH1,9.94,chembl,ZBZBZZQOTZTHIC-UHFFFAOYSA-N,9.881669540621196,10.014823661080408
